CREATION DATE,STATUS,COMPLETION DATE,SERVICE REQUEST NUMBER,TYPE OF SERVICE REQUEST,CURRENT ACTIVITY,MOST RECENT ACTION,NUMBER OF POTHOLES FILLED ON BLOCK,STREET ADDRESS,ZIP,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,SSA,LATITUDE,LONGITUDE,LOCATION
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011544,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,2,207 E 35TH ST,60616,1178249.62257661,1881832.90120474,3,2,35,,41.83095278930358,-87.62144916300736,"{'latitude': '41.83095278930358', 'longitude': '-87.62144916300736', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011550,Pot Hole in Street,Final Outcome,Pothole Patched,10,1900 W 57TH ST,60636,1164660.93860938,1866870.70442813,15,7,67,,41.79041081680025,-87.67183353716281,"{'latitude': '41.79041081680025', 'longitude': '-87.67183353716281', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011553,Pot Hole in Street,Final Outcome,Pothole Patched,12,1600 W 58TH ST,60636,1166664.45027587,1866254.13378625,15,7,67,,41.78867639246689,-87.66450460248318,"{'latitude': '41.78867639246689', 'longitude': '-87.66450460248318', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011562,Pot Hole in Street,Final Outcome,Pothole Patched,10,1700 W 58TH ST,60636,1166001.84442691,1866238.42526923,15,7,67,,41.78864790423817,-87.66693325209954,"{'latitude': '41.78864790423817', 'longitude': '-87.66693325209954', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011569,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,1,3700 S CALUMET AVE,60653,1179199.7900891,1880527.68772748,3,2,35,,41.82736565722082,-87.61818828747978,"{'latitude': '41.82736565722082', 'longitude': '-87.61818828747978', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011576,Pot Hole in Street,Final Outcome,Pothole Patched,15,1800 W 58TH ST,60636,1165340.90151096,1866222.91149587,15,7,67,,41.78861835773043,-87.66935991437796,"{'latitude': '41.78861835773043', 'longitude': '-87.66935991437796', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011581,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,20,700 W CERMAK RD,60616,1171885.11001115,1889655.06748551,25,12,31,,41.85277847594875,-87.64461964048262,"{'latitude': '41.85277847594875', 'longitude': '-87.64461964048262', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011584,Pot Hole in Street,Final Outcome,Pothole Patched,15,1900 W 58TH ST,60636,1164679.15888543,1866206.92867068,15,7,67,,41.7885891219699,-87.67178490827119,"{'latitude': '41.7885891219699', 'longitude': '-87.67178490827119', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011585,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,15,3800 S RHODES AVE,60653,1180196.44259865,1879898.77990002,4,2,35,,41.825663318570875,-87.61455201816919,"{'latitude': '41.825663318570875', 'longitude': '-87.61455201816919', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011596,Pot Hole in Street,Final Outcome,Pothole Patched,2,6200 S PRINCETON AVE,60621,1175352.242513,1863797.98009262,20,7,68,,41.78159361118345,-87.6328055805035,"{'latitude': '41.78159361118345', 'longitude': '-87.6328055805035', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011600,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,15,600 W CERMAK RD,60616,1172654.24538711,1889672.1999664,25,12,31,,41.85280953058058,-87.64189093204503,"{'latitude': '41.85280953058058', 'longitude': '-87.64189093204503', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011605,Pot Hole in Street,Final Outcome,Pothole Patched,37,6100 S PRINCETON AVE,60621,1175333.61339241,1864509.19270161,20,7,68,,41.78353626677134,-87.63285194299401,"{'latitude': '41.78353626677134', 'longitude': '-87.63285194299401', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011609,Pot Hole in Street,Final Outcome,Pothole Patched,30,200 E 23RD ST,60616,1177983.74112507,1889145.78192361,2,1,33,,41.85124554756124,-87.62218512201889,"{'latitude': '41.85124554756124', 'longitude': '-87.62218512201889', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011612,Pot Hole in Street,Final Outcome,Pothole Patched,29,5700 S PRINCETON AVE,60621,1175259.63312672,1867164.38700674,20,7,68,,41.79077407629516,-87.6330431982438,"{'latitude': '41.79077407629516', 'longitude': '-87.6330431982438', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011615,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,3,3658 W 56TH PL,60629,1152922.62888738,1866896.66020801,14,8,62,,41.790709082818374,-87.7156297611234,"{'latitude': '41.790709082818374', 'longitude': '-87.7156297611234', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011625,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,12,2600 S LOWE AVE,60616,1172396.12009105,1887001.81517476,11,9,60,,41.84532316660863,-87.64295995043031,"{'latitude': '41.84532316660863', 'longitude': '-87.64295995043031', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011631,Pot Hole in Street,Final Outcome,Pothole Patched,4,1500 W 107TH ST,60643,1168008.44367914,1833779.16052376,19,22,72,,41.6995315333131,-87.66053252321865,"{'latitude': '41.6995315333131', 'longitude': '-87.66053252321865', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011636,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,11,399 W 59TH PL,60621,1174713.99002162,1865484.75999226,20,7,68,,41.78617420056859,-87.63483505336751,"{'latitude': '41.78617420056859', 'longitude': '-87.63483505336751', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011639,Pot Hole in Street,Final Outcome,Pothole Patched,18,1611 W 105TH PL,60643,1167550.08468588,1834737.21012358,19,22,72,,41.701954783787905,-87.66229269503741,"{'latitude': '41.701954783787905', 'longitude': '-87.66229269503741', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011644,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,14,3000 S STEWART AVE,60616,1174158.01668579,1884929.84991154,11,9,60,,41.83961305841376,-87.63655574995113,"{'latitude': '41.83961305841376', 'longitude': '-87.63655574995113', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011646,Pot Hole in Street,Final Outcome,Pothole Patched,3,10500 S DREW ST,60643,1166857.290021,1835042.65997897,19,22,72,,41.702868720652404,-87.66476976728106,"{'latitude': '41.702868720652404', 'longitude': '-87.66476976728106', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011664,Pot Hole in Street,Final Outcome,Pothole Patched,17,2838 E 84TH ST,60617,1196645.58390719,1849824.59921232,10,4,46,,41.7429027865076,-87.55490450173538,"{'latitude': '41.7429027865076', 'longitude': '-87.55490450173538', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011666,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,11,3702 W 60TH ST,60629,1152723.30141592,1864569.46289015,13,8,65,,41.78433823945982,-87.71575561231202,"{'latitude': '41.78433823945982', 'longitude': '-87.71575561231202', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011674,Pot Hole in Street,Final Outcome,Pothole Patched,1,8400 S BURNHAM AVE,60617,1196286.01058182,1849814.86449513,7,4,46,,41.74268118993416,-87.55652132526946,"{'latitude': '41.74268118993416', 'longitude': '-87.55652132526946', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011678,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,3,3701 W 61ST PL,60629,1152758.15478893,1863575.73252064,13,8,65,,41.781391584830544,-87.7155960188136,"{'latitude': '41.781391584830544', 'longitude': '-87.7155960188136', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011681,Pot Hole in Street,Final Outcome,Pothole Patched,2,2748 E 84TH ST,60617,1196033.76470628,1849808.18277604,7,4,46,,41.742876757069126,-87.55685939556092,"{'latitude': '41.742876757069126', 'longitude': '-87.55685939556092', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011691,Pot Hole in Street,Final Outcome,Pothole Patched,1,9000 S CLYDE AVE,60617,1191742.82919946,1845708.86447844,8,4,48,,41.73152418437983,-87.5732992992363,"{'latitude': '41.73152418437983', 'longitude': '-87.5732992992363', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011694,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,7,3612 W 63RD PL,60629,1153333.13787555,1862255.87237204,13,8,65,3,41.777986275962164,-87.71369560102461,"{'latitude': '41.777986275962164', 'longitude': '-87.71369560102461', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011698,Pot Hole in Street,Final Outcome,Pothole Patched,1,2100 E 90TH ST,60617,1191742.82919946,1845708.86447844,7,4,48,,41.73172743961838,-87.57312669202071,"{'latitude': '41.73172743961838', 'longitude': '-87.57312669202071', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011707,Pot Hole in Street,Final Outcome,Pothole Patched,16,7500 S KINGSTON AVE,60649,1194497.46992898,1855724.60198877,7,4,43,49,41.758941797614604,-87.56288013834134,"{'latitude': '41.758941797614604', 'longitude': '-87.56288013834134', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011708,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,2,3604 W 62ND PL,60629,1153364.97189462,1862930.84012791,13,8,65,,41.77982849557782,-87.7134562345124,"{'latitude': '41.77982849557782', 'longitude': '-87.7134562345124', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011717,Pot Hole in Street,Final Outcome,Pothole Patched,3,7800 S KINGSTON AVE,60649,1194543.45023308,1853742.40989488,7,4,43,49,41.75350147593633,-87.56277676117753,"{'latitude': '41.75350147593633', 'longitude': '-87.56277676117753', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011719,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,18,3600 W 61ST PL,60629,1153374.76258404,1863593.47012618,13,8,65,,41.78164756994134,-87.7133553996887,"{'latitude': '41.78164756994134', 'longitude': '-87.7133553996887', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011745,Pot Hole in Street,Final Outcome,Pothole Patched,4,2601 E 79TH ST,60649,1194899.8925343,1853090.28988943,7,4,46,49,41.75168594629644,-87.56132300063224,"{'latitude': '41.75168594629644', 'longitude': '-87.56132300063224', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011774,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,0,3600 W 61ST ST,60629,1153365.41337357,1863925.79750418,13,8,65,,41.78255879254262,-87.71338245916985,"{'latitude': '41.78255879254262', 'longitude': '-87.71338245916985', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011775,Pot Hole in Street,Final Outcome,Pothole Patched,2,7902 S EXCHANGE AVE,60617,1197204.94990316,1853139.48320033,7,4,46,49,41.75176155269287,-87.55304319406928,"{'latitude': '41.75176155269287', 'longitude': '-87.55304319406928', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011794,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,0,3600 W 60TH PL,60629,1153355.6799801,1864255.81000229,13,8,65,,41.78346540559357,-87.71340796427337,"{'latitude': '41.78346540559357', 'longitude': '-87.71340796427337', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011795,Pot Hole in Street,Final Outcome,Pothole Patched,6,2953 E 81ST ST,60617,1197491.22743137,1851835.1649144,7,4,46,,41.74817668648462,-87.55193390441171,"{'latitude': '41.74817668648462', 'longitude': '-87.55193390441171', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011871,Pot Hole in Street,Final Outcome,Pothole Patched,2,413 E 87TH ST,60619,1180582.52037218,1847396.23926803,6,6,44,,41.736401247049244,-87.61398297057887,"{'latitude': '41.736401247049244', 'longitude': '-87.61398297057887', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011886,Pot Hole in Street,Final Outcome,Pothole Patched,7,632 E 80TH ST,60619,1181952.88988456,1852102.67377736,6,6,44,51,41.74950522239712,-87.60876492240371,"{'latitude': '41.74950522239712', 'longitude': '-87.60876492240371', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011888,Pot Hole in Street,Final Outcome,Pothole Patched,3,122 E 75TH ST,60619,1178554.34478172,1855319.16922499,6,3,69,,41.75842031812912,-87.62052139710607,"{'latitude': '41.75842031812912', 'longitude': '-87.62052139710607', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011892,Pot Hole in Street,Final Outcome,Pothole Patched,11,7400 S STATE ST,60619,1177561.92301459,1855950.65010636,6,3,69,,41.7599758487039,-87.62494075097106,"{'latitude': '41.7599758487039', 'longitude': '-87.62494075097106', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011898,Pot Hole in Street,Final Outcome,Pothole Patched,10,7300 S STATE ST,60619,1177547.36931982,1856613.77997898,6,3,69,,41.76178143892513,-87.62497395549154,"{'latitude': '41.76178143892513', 'longitude': '-87.62497395549154', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011904,Pot Hole in Street,Final Outcome,Pothole Patched,6,7258 S STATE ST,60619,1177540.56931982,1856888.47997898,6,3,69,,41.76196346487245,-87.62497740538842,"{'latitude': '41.76196346487245', 'longitude': '-87.62497740538842', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011916,Pot Hole in Street,Final Outcome,Pothole Patched,7,701 E 79TH ST,60619,1182275.55942186,1852779.46318803,6,6,44,51,41.7511347558567,-87.6075938232645,"{'latitude': '41.7511347558567', 'longitude': '-87.6075938232645', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011924,Pot Hole in Street,Final Outcome,Pothole Patched,40,8000 S CHAMPLAIN AVE,60619,1181952.88988456,1852102.67377736,6,6,44,,41.749300621496396,-87.60896572037538,"{'latitude': '41.749300621496396', 'longitude': '-87.60896572037538', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011932,Pot Hole in Street,Final Outcome,Pothole Patched,12,8100 S CHAMPLAIN AVE,60619,1181972.50918738,1851436.61889239,6,6,44,,41.7474725261646,-87.6089143791604,"{'latitude': '41.7474725261646', 'longitude': '-87.6089143791604', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011937,Pot Hole in Street,Final Outcome,Pothole Patched,1,8258 S CHAMPLAIN AVE,60619,1182003.17990925,1850380.62296875,6,6,44,,41.74400020470875,-87.60881838220578,"{'latitude': '41.74400020470875', 'longitude': '-87.60881838220578', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011949,Pot Hole in Street,Final Outcome,Pothole Patched,9,8138 S ST LAWRENCE AVE,60619,1181650.39047153,1851170.4742133,6,6,44,,41.746373457539654,-87.61009470418549,"{'latitude': '41.746373457539654', 'longitude': '-87.61009470418549', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011961,Pot Hole in Street,Final Outcome,Pothole Patched,2,8059 S ST LAWRENCE AVE,60619,1181634.99047153,1851695.0742133,6,6,44,,41.747637909388274,-87.60983434650879,"{'latitude': '41.747637909388274', 'longitude': '-87.60983434650879', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00011978,Pot Hole in Street,Final Outcome,CDOT Street Cut Complaints Transfer Outcome,,1640 E 74TH PL,60649,1188461.7237894,1855910.77207856,8,3,43,42,41.75980855630725,-87.58414905179649,"{'latitude': '41.75980855630725', 'longitude': '-87.58414905179649', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012061,Pot Hole in Street,Final Outcome,CDOT Pavement Cave-In Survey Transfer Outcome,,1246 N MILWAUKEE AVE,60622,1165500.58330894,1908317.15782437,1,14,24,33,41.90434062520405,-87.66823851549343,"{'latitude': '41.90434062520405', 'longitude': '-87.66823851549343', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012139,Pot Hole in Street,Final Outcome,Pothole Patched,2,5917 S PULASKI RD,60629,1150717.17470361,1864995.42012511,13,8,65,3,41.78534881496849,-87.72279815915783,"{'latitude': '41.78534881496849', 'longitude': '-87.72279815915783', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012172,Pot Hole in Street,Final Outcome,Pothole Patched,24,4340 W 59TH ST,60629,1148344.16003242,1865127.43147307,13,8,62,,41.78595404531803,-87.73185541279518,"{'latitude': '41.78595404531803', 'longitude': '-87.73185541279518', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012192,Pot Hole in Street,Final Outcome,Pothole Patched,3,4200 W 59TH ST,60629,1149378.74388586,1865148.98709148,13,8,62,,41.78599525624136,-87.72791459626748,"{'latitude': '41.78599525624136', 'longitude': '-87.72791459626748', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012222,Pot Hole in Street,Final Outcome,Pothole Patched,26,4400 W ARGYLE ST,60630,1146140.61682197,1932869.24407959,39,17,14,,41.971889783977105,-87.738067142073,"{'latitude': '41.971889783977105', 'longitude': '-87.738067142073', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012234,Pot Hole in Street,Final Outcome,Pothole Patched,2,4938 N KENNETH AVE,60630,1145804.60302713,1932451.27543122,39,17,14,,41.971105780902974,-87.73940790043093,"{'latitude': '41.971105780902974', 'longitude': '-87.73940790043093', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012239,Pot Hole in Street,Final Outcome,Pothole Patched,3,5159 N KENNETH AVE,60630,1145764.13011979,1933920.55563033,39,17,14,,41.97532551760806,-87.7392290037356,"{'latitude': '41.97532551760806', 'longitude': '-87.7392290037356', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012243,Pot Hole in Street,Final Outcome,Pothole Patched,2,4400 W FOSTER AVE,60630,1146103.6198693,1934198.2847255,39,17,13,,41.97553760665692,-87.73816864884384,"{'latitude': '41.97553760665692', 'longitude': '-87.73816864884384', 'needs_recoding': False}"
2013-01-03T00:00:00,Completed,2013-01-03T00:00:00,13-00012250,Pot Hole in Street,Final Outcome,Pothole Patched,23,3200 S ELLIS AVE,60616,1181011.50847338,1883681.10020362,4,2,35,,41.83598475523599,-87.61138917517329,"{'latitude': '41.83598475523599', 'longitude': '-87.61138917517329', 'needs_recoding': False}"
