Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2011-01-11T00:00:00,Completed - Dup,2011-02-07T00:00:00,11-00054356,Street Light - 1/Out,9835 S DOBSON AVE,60628,1184949.67592334,1839973.54701632,8,5,50,41.71604090910778,-87.59822004372548,"(41.71604090910778,-87.59822004372548)"
2011-01-11T00:00:00,Completed - Dup,2011-02-09T00:00:00,11-00054140,Street Light - 1/Out,6040 N FRANCISCO AVE,60659,1155919.47998939,1939991.47023142,50,24,2,41.99113228796466,-87.70184977437464,"(41.99113228796466,-87.70184977437464)"
2011-01-11T00:00:00,Completed - Dup,2011-02-15T00:00:00,11-00053888,Street Light - 1/Out,10900 S WENTWORTH AVE,60628,1176880.41532128,1832664.86921302,34,5,49,41.69617012910829,-87.62799279609621,"(41.69617012910829,-87.62799279609621)"
2011-01-11T00:00:00,Completed - Dup,2011-02-15T00:00:00,11-00053985,Street Light - 1/Out,3833 W JACKSON BLVD,60624,1150886.17779267,1898413.68021865,28,11,26,41.87713974087166,-87.72145515640906,"(41.87713974087166,-87.72145515640906)"
2011-01-11T00:00:00,Completed - Dup,2011-02-16T00:00:00,11-00053399,Street Light - 1/Out,1023 N PULASKI RD,60651,1149534.78631354,1906532.36359139,27,11,23,41.89944461143839,-87.72620620470846,"(41.89944461143839,-87.72620620470846)"
2011-01-11T00:00:00,Completed - Dup,2011-02-18T00:00:00,11-00053884,Street Light - 1/Out,149 W 109TH PL,60628,1177219.79812008,1832341.2909805,34,5,49,41.69527455010152,-87.62675991296692,"(41.69527455010152,-87.62675991296692)"
2011-01-11T00:00:00,Completed - Dup,2011-02-23T00:00:00,11-00051680,Street Light - 1/Out,3416 W POTOMAC AVE,60651,1153353.56708454,1908440.84247242,26,14,23,41.904606641254944,-87.71212901538723,"(41.904606641254944,-87.71212901538723)"
2011-01-11T00:00:00,Completed - Dup,2011-03-18T00:00:00,11-00054171,Street Light - 1/Out,10400 S CLAREMONT AVE,60643,1162557.0991089,1835609.42240205,19,22,72,41.70456040494791,-87.68035427108246,"(41.70456040494791,-87.68035427108246)"
2011-01-11T00:00:00,Completed - Dup,2011-03-21T00:00:00,11-00051103,Street Light - 1/Out,150 N LONG AVE,60644,1140305.89008671,1900746.02000763,28,15,25,41.883740391867235,-87.76024622232535,"(41.883740391867235,-87.76024622232535)"
2011-01-11T00:00:00,Completed - Dup,2011-03-23T00:00:00,11-00054091,Street Light - 1/Out,3730 W PETERSON AVE,60659,1150403.48996863,1939618.701576,39,17,13,41.99021920824148,-87.72214891070125,"(41.99021920824148,-87.72214891070125)"
2011-01-11T00:00:00,Completed - Dup,2011-03-28T00:00:00,11-00048737,Street Light - 1/Out,5626 S LOOMIS BLVD,60636,1167956.0362142,1867441.43113024,16,7,67,41.79179783231499,-87.65967148722167,"(41.79179783231499,-87.65967148722167)"
2011-01-11T00:00:00,Completed - Dup,2011-03-28T00:00:00,11-00048920,Street Light - 1/Out,5636 S LOOMIS BLVD,60636,1167957.8362142,1867374.43113024,16,7,67,41.79161393769491,-87.65966681206598,"(41.79161393769491,-87.65966681206598)"
2011-01-11T00:00:00,Completed - Dup,2011-03-29T00:00:00,11-00048589,Street Light - 1/Out,10015 S HOYNE AVE,60643,1164130.32651096,1838214.26152896,19,22,72,41.711675638101696,-87.67452033799242,"(41.711675638101696,-87.67452033799242)"
2011-01-11T00:00:00,Completed - Dup,2011-03-31T00:00:00,11-00048070,Street Light - 1/Out,3307 W 110TH ST,60655,1156209.24009495,1831477.42800117,19,22,74,41.69335117310051,-87.70371002371203,"(41.69335117310051,-87.70371002371203)"
2011-01-11T00:00:00,Completed - Dup,2011-04-02T00:00:00,11-00052775,Street Light - 1/Out,735 S LOOMIS ST,60607,1167162.57717156,1896854.5599007,25,12,28,41.87252742781276,-87.66173776072922,"(41.87252742781276,-87.66173776072922)"
2011-01-11T00:00:00,Completed - Dup,2011-04-11T00:00:00,11-00050781,Street Light - 1/Out,2545 W CATALPA AVE,60625,1158302.36772463,1936437.68573247,40,20,4,41.98133199921525,-87.69318258610355,"(41.98133199921525,-87.69318258610355)"
2011-01-11T00:00:00,Completed - Dup,2011-04-28T00:00:00,11-00047784,Street Light - 1/Out,10649 S UNION AVE,60628,1173530.70369671,1834247.10262712,34,22,49,41.70058663856081,-87.64021069440902,"(41.70058663856081,-87.64021069440902)"
2011-01-11T00:00:00,Completed - Dup,2011-05-04T00:00:00,11-00054150,Street Light - 1/Out,4301 W AUGUSTA BLVD,60651,1147522.2425688,1906317.66218215,37,11,23,41.89889429256044,-87.7336038369325,"(41.89889429256044,-87.7336038369325)"
2011-01-11T00:00:00,Completed - Dup,2011-05-09T00:00:00,11-00048089,Street Light - 1/Out,3650 E 117TH ST,60617,1202336.44270981,1827999.35058627,10,4,55,41.682757683213346,-87.53494887034496,"(41.682757683213346,-87.53494887034496)"
2011-01-11T00:00:00,Completed - Dup,2011-06-08T00:00:00,11-00053447,Street Light - 1/Out,1520 N SPRINGFIELD AVE,60651,1150099.35451981,1909823.25936889,30,25,23,41.908464172730824,-87.72404668270123,"(41.908464172730824,-87.72404668270123)"
2011-01-11T00:00:00,Completed - Dup,2011-06-14T00:00:00,11-00054003,Street Light - 1/Out,4861 W ST PAUL AVE,60639,1143572.01117452,1911192.82791093,37,25,25,41.91234714336044,-87.74799084808106,"(41.91234714336044,-87.74799084808106)"
2011-01-11T00:00:00,Completed - Dup,2011-06-22T00:00:00,11-00054016,Street Light - 1/Out,3512 N PLAINFIELD AVE,60634,1120134.64491042,1922266.47243055,36,16,17,41.94314139596555,-87.83385835174685,"(41.94314139596555,-87.83385835174685)"
2011-01-11T00:00:00,Completed,2011-01-13T00:00:00,11-00048451,Street Light - 1/Out,6210 S KEELER AVE,60629,1149436.6425002,1863090.64810834,13,8,65,41.78023674896222,-87.72769180762235,"(41.78023674896222,-87.72769180762235)"
2011-01-11T00:00:00,Completed,2011-01-13T00:00:00,11-00054041,Street Light - 1/Out,1700 W AUGUSTA BLVD,60622,1164879.58391964,1906727.65337426,1,13,24,41.89966868341149,-87.66983935676603,"(41.89966868341149,-87.66983935676603)"
2011-01-11T00:00:00,Completed,2011-01-13T00:00:00,11-00054379,Street Light - 1/Out,1204 N WOOD ST,60622,1164176.55060078,1908080.83989301,1,14,24,41.90339681646873,-87.67238330014492,"(41.90339681646873,-87.67238330014492)"
2011-01-11T00:00:00,Completed,2011-01-17T00:00:00,11-00048060,Street Light - 1/Out,10500 S RIDGEWAY AVE,60655,1153198.46006694,1834723.69689221,19,22,74,41.70231942517984,-87.71464789950642,"(41.70231942517984,-87.71464789950642)"
2011-01-11T00:00:00,Completed,2011-01-26T00:00:00,11-00054285,Street Light - 1/Out,2911 W SUMMERDALE AVE,60625,1155995.83040478,1935403.6377257,40,20,4,41.97854150796056,-87.70169338816864,"(41.97854150796056,-87.70169338816864)"
2011-01-11T00:00:00,Completed,2011-01-26T00:00:00,11-00054487,Street Light - 1/Out,1540 W ALTGELD ST,60614,1165530.59009008,1916684.99563358,32,19,7,41.926978428206226,-87.66716414750702,"(41.926978428206226,-87.66716414750702)"
2011-01-11T00:00:00,Completed,2011-01-31T00:00:00,11-00051838,Street Light - 1/Out,3933 N BERNARD ST,60618,1152695.23711903,1925935.50901698,35,17,16,41.95262649881292,-87.71408314064381,"(41.95262649881292,-87.71408314064381)"
2011-01-11T00:00:00,Completed,2011-01-31T00:00:00,11-00054483,Street Light - 1/Out,1434 W JARVIS AVE,60626,1165355.89580581,1949151.60300064,49,24,1,42.016071697272096,-87.66687800104764,"(42.016071697272096,-87.66687800104764)"
2011-01-11T00:00:00,Completed,2011-02-09T00:00:00,11-00050817,Street Light - 1/Out,2516 W FARWELL AVE,60645,1158307.98377676,1945383.0692206,50,24,2,42.005878371355465,-87.69291590039111,"(42.005878371355465,-87.69291590039111)"
2011-01-11T00:00:00,Completed,2011-03-29T00:00:00,11-00048064,Street Light - 1/Out,3840 W 111TH ST,60655,1152671.36898949,1830711.67499071,19,22,74,41.69132003194115,-87.71668316716608,"(41.69132003194115,-87.71668316716608)"
2011-01-11T00:00:00,Completed,2011-04-07T00:00:00,11-00050046,Street Light - 1/Out,1700 W NORTH AVE,60622,1164768.49420876,1910709.39619907,32,14,24,41.91059721990023,-87.67013431905363,"(41.91059721990023,-87.67013431905363)"
2011-01-11T00:00:00,Completed,2011-04-19T00:00:00,11-00048103,Street Light - 1/Out,745 E 71ST ST,60619,1182474.647968,1858105.26868311,5,3,69,41.76585400795924,-87.60672404721416,"(41.76585400795924,-87.60672404721416)"
2011-01-11T00:00:00,Completed,2011-04-19T00:00:00,11-00052772,Street Light - 1/Out,2811 W 59TH ST,60629,1158597.70968372,1865402.61228862,16,8,66,41.78639913676937,-87.69404254702796,"(41.78639913676937,-87.69404254702796)"
2012-01-11T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00046919,Street Light - 1/Out,2714 E 78TH ST,60649,1195732.30709959,1853773.45620864,7,4,43,41.75364960137801,-87.558274174816,"(41.75364960137801,-87.558274174816)"
2012-01-11T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00047698,Street Light - 1/Out,220 W 90TH PL,60620,1176311.41662363,1844799.83157082,21,6,49,41.72948291742333,-87.6297130272067,"(41.72948291742333,-87.6297130272067)"
2012-01-11T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00049225,Street Light - 1/Out,11729 S YALE AVE,60628,1176716.50340637,1827160.40198779,34,5,53,41.681068729230056,-87.62875777544967,"(41.681068729230056,-87.62875777544967)"
2012-01-11T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00050415,Street Light - 1/Out,210 N LEAMINGTON AVE,60644,1142005.85191629,1901024.09161928,28,15,25,41.88447213300941,-87.75399683208192,"(41.88447213300941,-87.75399683208192)"
2012-01-11T00:00:00,Completed - Dup,2012-01-11T00:00:00,12-00052446,Street Light - 1/Out,10131 S VERNON AVE,60628,1181032.40380293,1837887.728822,9,5,49,41.71040804156735,-87.61263088147949,"(41.71040804156735,-87.61263088147949)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00046930,Street Light - 1/Out,5614 N ODELL AVE,60631,1126355.16998312,1936752.19370294,41,16,10,41.98279009390834,-87.81066952194976,"(41.98279009390834,-87.81066952194976)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00046931,Street Light - 1/Out,219 W 22ND PL,60616,1175177.3599677,1889495.88003026,25,21,34,41.85215885638878,-87.63253269565034,"(41.85215885638878,-87.63253269565034)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00048283,Street Light - 1/Out,107 W 74TH ST,60621,1176819.16089171,1855929.30618993,6,7,69,41.76001215072615,-87.62751861963089,"(41.76001215072615,-87.62751861963089)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00048940,Street Light - 1/Out,3554 S WOOD ST,60609,1164931.69123223,1881138.80606928,11,9,59,41.82944950295754,-87.67037377648941,"(41.82944950295754,-87.67037377648941)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00049006,Street Light - 1/Out,219 W 22ND PL,60616,1175177.3599677,1889495.88003026,25,21,34,41.85215885638878,-87.63253269565034,"(41.85215885638878,-87.63253269565034)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00049133,Street Light - 1/Out,2412 W NORTH AVE,60647,1159980.82901338,1910569.89551102,1,14,24,41.910314654390724,-87.68772627776922,"(41.910314654390724,-87.68772627776922)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00049141,Street Light - 1/Out,2456 W NORTH AVE,60647,1159660.29531871,1910562.68491339,1,14,24,41.91030148238526,-87.68890399450925,"(41.91030148238526,-87.68890399450925)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00049156,Street Light - 1/Out,2612 W NORTH AVE,60647,1158651.05287244,1910540.31059049,1,14,24,41.91026083300567,-87.69261217916925,"(41.91026083300567,-87.69261217916925)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00050397,Street Light - 1/Out,4530 S WOOD ST,60609,1165107.78582558,1874652.28317346,20,9,61,41.811646039744666,-87.66991144462125,"(41.811646039744666,-87.66991144462125)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00050593,Street Light - 1/Out,9227 S PERRY AVE,60620,1177230.65412413,1843783.40796615,21,6,49,41.72667305001391,-87.62637621168831,"(41.72667305001391,-87.62637621168831)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00051528,Street Light - 1/Out,9606 S VAN VLISSINGEN RD,60617,1190260.1954136,1841623.7277255,7,4,51,41.720443108497165,-87.57871755443986,"(41.720443108497165,-87.57871755443986)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00052193,Street Light - 1/Out,2338 N MENARD AVE,60639,1137335.04060977,1914953.51790343,37,25,19,41.92278142624149,-87.77081351171687,"(41.92278142624149,-87.77081351171687)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00052491,Street Light - 1/Out,10037 S CAMPBELL AVE,60655,1161472.4829298,1838011.69849702,19,22,72,41.71117516303089,-87.68425969519633,"(41.71117516303089,-87.68425969519633)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00052497,Street Light - 1/Out,5528 W NEWPORT AVE,60641,1138895.47373296,1922389.91012352,38,16,15,41.9431594366525,-87.76489872009806,"(41.9431594366525,-87.76489872009806)"
2012-01-11T00:00:00,Completed - Dup,2012-01-12T00:00:00,12-00052659,Street Light - 1/Out,4920 N LAWNDALE AVE,60625,1150833.276033,1932439.90490479,39,17,14,41.97051172804392,-87.72075689723553,"(41.97051172804392,-87.72075689723553)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00047041,Street Light - 1/Out,5713 S ROCKWELL ST,60629,1160014.44743174,1866686.7697658,16,8,63,41.789894015534294,-87.68881273257914,"(41.789894015534294,-87.68881273257914)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00048879,Street Light - 1/Out,2411 S WENTWORTH AVE,60616,1175354.18216767,1888279.67223415,25,21,34,41.848817530459534,-87.63192017571487,"(41.848817530459534,-87.63192017571487)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00048980,Street Light - 1/Out,2427 S WENTWORTH AVE,60616,1175360.34457774,1888096.86539358,25,21,34,41.848315756678005,-87.63190303935195,"(41.848315756678005,-87.63190303935195)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00051508,Street Light - 1/Out,3001 S CHRISTIANA AVE,60623,1154505.1270069,1884532.9931862,22,10,30,41.83897800350888,-87.70853821836484,"(41.83897800350888,-87.70853821836484)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00051516,Street Light - 1/Out,3001 S CHRISTIANA AVE,60623,1154505.1270069,1884532.9931862,22,10,30,41.83897800350888,-87.70853821836484,"(41.83897800350888,-87.70853821836484)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00051689,Street Light - 1/Out,9200 S LOWE AVE,60620,1173587.02611433,1843869.22321716,21,22,73,41.726989880291946,-87.63972063929685,"(41.726989880291946,-87.63972063929685)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00051854,Street Light - 1/Out,2320 N MOODY AVE,60639,1135025.46103256,1914675.15368391,29,25,19,41.922058822909065,-87.77930641729571,"(41.922058822909065,-87.77930641729571)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00051858,Street Light - 1/Out,2330 N MOODY AVE,60639,1135023.26103256,1914754.15368391,29,25,19,41.922275647163495,-87.77931262552949,"(41.922275647163495,-87.77931262552949)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00052340,Street Light - 1/Out,4032 W 19TH ST,60623,1149684.0000169,1890339.96988694,24,10,29,41.85500795994389,-87.72607893799385,"(41.85500795994389,-87.72607893799385)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00052606,Street Light - 1/Out,9419 S GREEN ST,60620,1172305.23817553,1842302.79040238,21,22,73,41.722719613699205,-87.64446190022953,"(41.722719613699205,-87.64446190022953)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00052636,Street Light - 1/Out,1552 N LATROBE AVE,60651,1141082.61988917,1909819.0345684,37,25,25,41.90862355572934,-87.75717022097808,"(41.90862355572934,-87.75717022097808)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00052705,Street Light - 1/Out,1419 N LOCKWOOD AVE,60651,1140767.16900929,1908931.00601078,37,25,25,41.90619251254046,-87.75835091791446,"(41.90619251254046,-87.75835091791446)"
2012-01-11T00:00:00,Completed - Dup,2012-01-13T00:00:00,12-00052882,Street Light - 1/Out,3759 N PIONEER AVE,60634,1120729.56610498,1923965.08822724,36,16,17,41.947793083564285,-87.83163512104197,"(41.947793083564285,-87.83163512104197)"
2012-01-11T00:00:00,Completed - Dup,2012-01-14T00:00:00,12-00052219,Street Light - 1/Out,3815 W 80TH ST,60652,1152345.19239105,1851269.94556997,18,8,70,41.74774211087626,-87.7173388143188,"(41.74774211087626,-87.7173388143188)"
2012-01-11T00:00:00,Completed - Dup,2012-01-14T00:00:00,12-00052469,Street Light - 1/Out,3815 W 80TH ST,60652,1152345.19239105,1851269.94556997,18,8,70,41.74774211087626,-87.7173388143188,"(41.74774211087626,-87.7173388143188)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00046875,Street Light - 1/Out,4411 W DIVERSEY AVE,60639,1146440.20310996,1918248.7287976,31,25,20,41.93165502282567,-87.73727359765013,"(41.93165502282567,-87.73727359765013)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00048907,Street Light - 1/Out,2311 S CENTRAL PARK AVE,60623,1152733.14296606,1888409.15338382,22,10,30,41.849649850195895,-87.71493818676106,"(41.849649850195895,-87.71493818676106)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00048998,Street Light - 1/Out,1450 S HARDING AVE,60623,1150271.66003097,1893086.74768866,24,10,29,41.86253402432926,-87.723850378589,"(41.86253402432926,-87.723850378589)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00050788,Street Light - 1/Out,6214 W BALMORAL AVE,60630,1133673.0306309,1935521.30977233,45,16,11,41.97928674615822,-87.78378459041195,"(41.97928674615822,-87.78378459041195)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00051342,Street Light - 1/Out,5042 N RUTHERFORD AVE,60656,1130584.91572335,1933215.42987349,41,16,10,41.97301298874073,-87.79519485738943,"(41.97301298874073,-87.79519485738943)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00052011,Street Light - 1/Out,4411 W DIVERSEY AVE,60639,1146440.20310996,1918248.7287976,31,25,20,41.93165502282567,-87.73727359765013,"(41.93165502282567,-87.73727359765013)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00052359,Street Light - 1/Out,319 W 112TH PL,60628,1176116.16277257,1830325.48182197,34,5,49,41.68976764230049,-87.63086085320688,"(41.68976764230049,-87.63086085320688)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00052417,Street Light - 1/Out,818 N LOREL AVE,60651,1140523.28957279,1904935.3854684,37,15,25,41.89523254088853,-87.75934499436954,"(41.89523254088853,-87.75934499436954)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00052448,Street Light - 1/Out,317 W 112TH PL,60628,1176134.16277257,1830325.98182197,34,5,49,41.68976861155257,-87.6307949403148,"(41.68976861155257,-87.6307949403148)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00052548,Street Light - 1/Out,5112 N RUTHERFORD AVE,60656,1130587.69127178,1933575.16390797,41,16,10,41.97400008696856,-87.79517634099501,"(41.97400008696856,-87.79517634099501)"
2012-01-11T00:00:00,Completed - Dup,2012-01-17T00:00:00,12-00052934,Street Light - 1/Out,5100 N RUTHERFORD AVE,60656,1130586.99127178,1933495.06390797,41,16,10,41.973780296660706,-87.79518076548398,"(41.973780296660706,-87.79518076548398)"
2012-01-11T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00048755,Street Light - 1/Out,2158 S JEFFERSON ST,60616,1172669.27080022,1889921.1593141,25,12,31,41.85338165615496,-87.64172543692679,"(41.85338165615496,-87.64172543692679)"
2012-01-11T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00048785,Street Light - 1/Out,2148 S JEFFERSON ST,60616,1172667.55457667,1889975.9900851,25,12,31,41.85353215401404,-87.64173011511174,"(41.85353215401404,-87.64173011511174)"
2012-01-11T00:00:00,Completed - Dup,2012-01-18T00:00:00,12-00050624,Street Light - 1/Out,7953 S EUCLID AVE,60617,1190581.81289874,1852622.78568261,8,4,46,41.750617834958845,-87.57718561941763,"(41.750617834958845,-87.57718561941763)"
