Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Location of Trees,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2010-06-17T00:00:00,Completed,2011-04-21T00:00:00,10-00873520,Tree Trim,Parkway,4504 S WOODLAWN AVE,60653,1185005.11003327,1875384.16998443,4,21,39,41.8132097019112,-87.59690667142017,"{'latitude': '41.8132097019112', 'longitude': '-87.59690667142017', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-04-21T00:00:00,10-00873770,Tree Trim,Parkway,9120 S LOWE AVE,60620,1173572.01788745,1844400.29669556,21,22,73,41.728447550733755,-87.63975994130818,"{'latitude': '41.728447550733755', 'longitude': '-87.63975994130818', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-04-28T00:00:00,10-00871628,Tree Trim,Parkway,6933 S STEWART AVE,60621,1174822.64999915,1858965.21072098,6,7,68,41.76838774672024,-87.63474544575782,"{'latitude': '41.76838774672024', 'longitude': '-87.63474544575782', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-04-28T00:00:00,10-00871633,Tree Trim,Parkway,7003 S STEWART AVE,60621,1174835.93841357,1858501.9491661,6,7,69,41.767116207429495,-87.63471053007734,"{'latitude': '41.767116207429495', 'longitude': '-87.63471053007734', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-02T00:00:00,10-00874618,Tree Trim,Parkway,5906 N KNOX AVE,60646,1143972.9752833,1938986.43993071,39,17,12,41.98860773349795,-87.74581785393552,"{'latitude': '41.98860773349795', 'longitude': '-87.74581785393552', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2012-05-02T00:00:00,10-00874532,Tree Trim,Parkway,6579 N ONARGA AVE,60631,1126760.22939617,1943023.60931493,41,16,9,41.99999267666714,-87.80903856122073,"{'latitude': '41.99999267666714', 'longitude': '-87.80903856122073', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-05T00:00:00,10-00875104,Tree Trim,Parkway,5432 N OAK PARK AVE,60656,1130228.0101226,1935689.03589445,41,16,10,41.97980695294814,-87.79645029346918,"{'latitude': '41.97980695294814', 'longitude': '-87.79645029346918', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-06T00:00:00,10-00876813,Tree Trim,Parkway,10112 S HOYNE AVE,60643,1163917.52000287,1837564.59000583,19,22,72,41.70989729731392,-87.67531787580855,"{'latitude': '41.70989729731392', 'longitude': '-87.67531787580855', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-09T00:00:00,10-00876690,Tree Trim,Parkway,2634 N WHIPPLE ST,60647,1155590.66972845,1917417.82412438,35,14,22,41.92919546791395,-87.70366936007476,"{'latitude': '41.92919546791395', 'longitude': '-87.70366936007476', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-11T00:00:00,10-00872671,Tree Trim,Parkway,8955 S BENNETT AVE,60617,1190408.83776922,1845968.419913,8,4,48,41.73236180437687,-87.57803349281663,"{'latitude': '41.73236180437687', 'longitude': '-87.57803349281663', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-11T00:00:00,10-00877011,Tree Trim,Parkway,324 W EVERGREEN AVE,60610,1173704.40131187,1909342.60861854,27,18,8,41.90665239874332,-87.63734810449343,"{'latitude': '41.90665239874332', 'longitude': '-87.63734810449343', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-12T00:00:00,10-00875331,Tree Trim,Parkway,6036 N MONTICELLO AVE,60659,1150952.48001982,1939860.82939842,50,17,13,41.990872851551245,-87.72012322233422,"{'latitude': '41.990872851551245', 'longitude': '-87.72012322233422', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-13T00:00:00,10-00878451,Tree Trim,Parkway,7418 S EVANS AVE,60619,1182508.54192188,1855990.95931257,6,3,69,41.760051344140926,-87.6066652826195,"{'latitude': '41.760051344140926', 'longitude': '-87.6066652826195', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-17T00:00:00,10-00874254,Tree Trim,Parkway,1924 N WOLCOTT AVE,60622,1163384.43008087,1912822.81008451,32,14,22,41.91642582584561,-87.6751592669926,"{'latitude': '41.91642582584561', 'longitude': '-87.6751592669926', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-17T00:00:00,10-00875428,Tree Trim,Parkway,5437 W SUNNYSIDE AVE,60630,1139280.53401127,1929404.80769118,45,16,15,41.96240196579749,-87.76331192059469,"{'latitude': '41.96240196579749', 'longitude': '-87.76331192059469', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-19T00:00:00,10-00874214,Tree Trim,Parkway,2214 W MEDILL AVE,60647,1161207.27298344,1915636.7500962,32,14,22,41.924193042970295,-87.68307966576529,"{'latitude': '41.924193042970295', 'longitude': '-87.68307966576529', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-20T00:00:00,10-00875702,Tree Trim,Parkway,7057 N MCALPIN AVE,60646,1134595.16653259,1946432.02451382,41,16,12,42.009210368622455,-87.78013409347831,"{'latitude': '42.009210368622455', 'longitude': '-87.78013409347831', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-05-23T00:00:00,10-00873718,Tree Trim,Parkway,2906 S UNION AVE,60616,1172101.15762717,1885625.36093022,11,9,60,41.84160616896103,-87.64393716799859,"{'latitude': '41.84160616896103', 'longitude': '-87.64393716799859', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-06-03T00:00:00,10-00874393,Tree Trim,Parkway,1844 N TALMAN AVE,60647,1158411.50476694,1912165.20630502,1,14,22,41.914724581853335,-87.69344765313433,"{'latitude': '41.914724581853335', 'longitude': '-87.69344765313433', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-06-03T00:00:00,10-00878157,Tree Trim,Parkway,4849 W NEWPORT AVE,60641,1143418.56171914,1922497.77001238,38,16,15,41.94337190317953,-87.74827120083381,"{'latitude': '41.94337190317953', 'longitude': '-87.74827120083381', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-06-15T00:00:00,10-00879154,Tree Trim,Parkway,1305 N MASON AVE,60651,1136455.07887112,1908074.97297179,29,25,25,41.90392167546848,-87.77421159580723,"{'latitude': '41.90392167546848', 'longitude': '-87.77421159580723', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-06-30T00:00:00,10-00875507,Tree Trim,Parkway,1724 N WOLCOTT AVE,60622,1163413.79697121,1911590.43631332,32,14,24,41.9130434902447,-87.67508612425591,"{'latitude': '41.9130434902447', 'longitude': '-87.67508612425591', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-07-08T00:00:00,10-00872699,Tree Trim,Parkway,3150 S KARLOV AVE,60623,1149538.49649972,1883722.97098282,22,10,30,41.83685288993878,-87.72678454039273,"{'latitude': '41.83685288993878', 'longitude': '-87.72678454039273', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-01T00:00:00,10-00878942,Tree Trim,Parkway,5300 W CARMEN AVE,60630,1140101.5762301,1933407.88998422,45,16,11,41.97337174100815,-87.76019477546185,"{'latitude': '41.97337174100815', 'longitude': '-87.76019477546185', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-11T00:00:00,10-00877477,Tree Trim,Parkway,9749 S HARVARD AVE,60628,1175676.10766579,1840272.74199216,21,5,49,41.71707419981248,-87.63217539809543,"{'latitude': '41.71707419981248', 'longitude': '-87.63217539809543', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-22T00:00:00,10-00878251,Tree Trim,Parkway,10400 S PEORIA ST,60643,1172152.68798601,1835871.49210079,34,22,73,41.70507453343628,-87.6452089412172,"{'latitude': '41.70507453343628', 'longitude': '-87.6452089412172', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-29T00:00:00,10-00875029,Tree Trim,Parkway,2029 W EVERGREEN AVE,60622,1162625.08153383,1909017.04511514,1,14,24,41.90599849365932,-87.67805590369797,"{'latitude': '41.90599849365932', 'longitude': '-87.67805590369797', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-30T00:00:00,10-00877781,Tree Trim,Parkway,6226 W BERENICE AVE,60634,1134171.76401342,1924942.91401792,38,16,17,41.950249797221886,-87.78220066448,"{'latitude': '41.950249797221886', 'longitude': '-87.78220066448', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-31T00:00:00,10-00873531,Tree Trim,Parkway,4530 S WOODLAWN AVE,60653,1185009.31003327,1875210.06998443,4,21,39,41.81273186040596,-87.5968967384744,"{'latitude': '41.81273186040596', 'longitude': '-87.5968967384744', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-31T00:00:00,10-00878221,Tree Trim,Parkway,6348 W CUYLER AVE,60634,1133312.33878019,1926249.09930031,38,16,15,41.95384922922897,-87.78532918639264,"{'latitude': '41.95384922922897', 'longitude': '-87.78532918639264', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-08-31T00:00:00,10-00878945,Tree Trim,Parkway,3262 S PAULINA ST,60608,1165550.51289153,1883001.40008718,11,9,59,41.83454752683585,-87.6680504108484,"{'latitude': '41.83454752683585', 'longitude': '-87.6680504108484', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-02T00:00:00,10-00873863,Tree Trim,Parkway,7257 N OAKLEY AVE,60645,1159747.51959509,1948099.5030108,49,24,2,42.01330267432497,-87.68754430030505,"{'latitude': '42.01330267432497', 'longitude': '-87.68754430030505', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-07T00:00:00,10-00873287,Tree Trim,Parkway,2714 W CRYSTAL ST,60622,1158075.46277437,1908213.35720653,26,14,24,41.90388726095028,-87.69479031151882,"{'latitude': '41.90388726095028', 'longitude': '-87.69479031151882', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-07T00:00:00,10-00873659,Tree Trim,Parkway,1146 W MORSE AVE,60626,1167134.94000399,1946224.00000585,49,24,1,42.00800012118035,-87.66041637621943,"{'latitude': '42.00800012118035', 'longitude': '-87.66041637621943', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-07T00:00:00,10-00878706,Tree Trim,Parkway,1401 W SHERWIN AVE,60626,1165541.07042983,1948760.94498984,49,24,1,42.01499576777781,-87.66620782123137,"{'latitude': '42.01499576777781', 'longitude': '-87.66620782123137', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-12T00:00:00,10-00872602,Tree Trim,Parkway,5759 W NEWPORT AVE,60634,1137359.6134786,1922355.89968907,38,16,15,41.94309391808017,-87.77054468017018,"{'latitude': '41.94309391808017', 'longitude': '-87.77054468017018', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-12T00:00:00,10-00875804,Tree Trim,Parkway,7143 N ORIOLE AVE,60631,1124732.85959889,1946813.74997084,41,16,9,42.010427001291106,-87.81641276891429,"{'latitude': '42.010427001291106', 'longitude': '-87.81641276891429', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-13T00:00:00,10-00873081,Tree Trim,Parkway,6600 S HOYNE AVE,60636,1163499.61378068,1860870.18711894,15,7,67,41.77386013770714,-87.67619657333388,"{'latitude': '41.77386013770714', 'longitude': '-87.67619657333388', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-19T00:00:00,10-00876461,Tree Trim,Parkway,6507 S ARTESIAN AVE,60629,1161159.4031978,1861439.33380605,15,8,66,41.77547070533875,-87.68475961757225,"{'latitude': '41.77547070533875', 'longitude': '-87.68475961757225', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-23T00:00:00,10-00873752,Tree Trim,Parkway,1051 W GLENLAKE AVE,60660,1168049.71428998,1940521.33096922,48,24,77,41.9923321220212,-87.65721640889625,"{'latitude': '41.9923321220212', 'longitude': '-87.65721640889625', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-09-29T00:00:00,10-00874373,Tree Trim,Parkway,524 N MARSHFIELD AVE,60622,1165301.33012448,1903686.2283198,26,13,24,41.89131382940292,-87.66837686645057,"{'latitude': '41.89131382940292', 'longitude': '-87.66837686645057', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-03T00:00:00,10-00873757,Tree Trim,Parkway,9920 S WENTWORTH AVE,60628,1176692.52459093,1839098.64071264,9,5,49,41.71382953027879,-87.62848792761423,"{'latitude': '41.71382953027879', 'longitude': '-87.62848792761423', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-04T00:00:00,10-00874580,Tree Trim,Parkway,7510 S GREENWOOD AVE,60619,1184856.21411489,1855462.77587458,8,6,69,41.758547215437254,-87.59807769008039,"{'latitude': '41.758547215437254', 'longitude': '-87.59807769008039', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2012-10-04T00:00:00,10-00878106,Tree Trim,Parkway,3935 N LAWNDALE AVE,60618,1151024.30306711,1925905.77737745,33,17,16,41.95257787912217,-87.72022638603359,"{'latitude': '41.95257787912217', 'longitude': '-87.72022638603359', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-11T00:00:00,10-00874464,Tree Trim,,3260 W 108TH ST,60655,1156526.07600589,1832817.40310577,19,22,74,41.69702195524217,-87.70251407666542,"{'latitude': '41.69702195524217', 'longitude': '-87.70251407666542', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-11T00:00:00,10-00879074,Tree Trim,Parkway,1341 N LOCKWOOD AVE,60651,1140777.66881866,1908526.8600096,37,25,25,41.90508329625724,-87.75832229923284,"{'latitude': '41.90508329625724', 'longitude': '-87.75832229923284', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-12T00:00:00,10-00871874,Tree Trim,Parkway,4677 N ELSTON AVE,60630,1146400.61228779,1930771.77926838,39,17,14,41.96602008117972,-87.73709894701182,"{'latitude': '41.96602008117972', 'longitude': '-87.73709894701182', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-12T00:00:00,10-00875900,Tree Trim,Parkway,8857 S MERRILL AVE,60617,1192047.50370572,1846664.98272851,8,4,48,41.734233620851654,-87.5720078831922,"{'latitude': '41.734233620851654', 'longitude': '-87.5720078831922', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-17T00:00:00,10-00876111,Tree Trim,Parkway,10045 S HOYNE AVE,60643,1164136.02651096,1838013.66152896,19,22,72,41.71112503894268,-87.67450508410886,"{'latitude': '41.71112503894268', 'longitude': '-87.67450508410886', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2012-10-17T00:00:00,10-00873669,Tree Trim,Parkway,7247 S SANGAMON ST,60621,1171228.99727624,1856777.40840275,17,7,68,41.76246348689243,-87.64798178602476,"{'latitude': '41.76246348689243', 'longitude': '-87.64798178602476', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-18T00:00:00,10-00875746,Tree Trim,Parkway,5000 N KENNETH AVE,60630,1145792.99542023,1932861.94067625,39,17,14,41.97176722280922,-87.73927977543438,"{'latitude': '41.97176722280922', 'longitude': '-87.73927977543438', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-19T00:00:00,10-00871630,Tree Trim,Parkway,7000 S STEWART AVE,60621,1174835.43841357,1858521.9491661,6,7,68,41.767171100885136,-87.6347117673398,"{'latitude': '41.767171100885136', 'longitude': '-87.6347117673398', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2012-10-19T00:00:00,10-00875970,Tree Trim,Parkway,6431 S ABERDEEN ST,60621,1170087.45279061,1862159.29761347,16,7,68,41.777256941756036,-87.65200945120785,"{'latitude': '41.777256941756036', 'longitude': '-87.65200945120785', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-26T00:00:00,10-00877337,Tree Trim,Parkway,8958 S LEAVITT ST,60620,1163262.89567935,1845202.36902909,19,22,72,41.73087030507789,-87.67750214577332,"{'latitude': '41.73087030507789', 'longitude': '-87.67750214577332', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-10-31T00:00:00,10-00877778,Tree Trim,Parkway,3646 W 86TH ST,60652,1153550.76508823,1847302.26999335,18,8,70,41.73683036291565,-87.71302597348615,"{'latitude': '41.73683036291565', 'longitude': '-87.71302597348615', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-01T00:00:00,10-00875722,Tree Trim,Parkway,1737 W 93RD ST,60620,1166254.52983046,1843364.249928,19,22,72,41.72576315164034,-87.6665948693409,"{'latitude': '41.72576315164034', 'longitude': '-87.6665948693409', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-01T00:00:00,10-00875994,Tree Trim,Parkway,9700 S LONGWOOD DR,60643,1165610.87000367,1840344.04002512,19,22,72,41.7174888781828,-87.66903800818048,"{'latitude': '41.7174888781828', 'longitude': '-87.66903800818048', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-01T00:00:00,10-00878868,Tree Trim,Parkway,11206 S WHIPPLE ST,60655,1158010.59630209,1830147.18710225,19,22,74,41.689664421398945,-87.6971507742347,"{'latitude': '41.689664421398945', 'longitude': '-87.6971507742347', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2012-11-05T00:00:00,10-00876408,Tree Trim,Parkway,3234 W 84TH ST,60652,1156281.87531247,1848715.91758634,18,8,70,41.740655194786655,-87.70298200091115,"{'latitude': '41.740655194786655', 'longitude': '-87.70298200091115', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-07T00:00:00,10-00876930,Tree Trim,Parkway,10862 S PROSPECT AVE,60643,1166798.9503329,1832521.4393094,19,22,75,41.69599715863415,-87.66490893985485,"{'latitude': '41.69599715863415', 'longitude': '-87.66490893985485', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-10T00:00:00,10-00878574,Tree Trim,Parkway,13665 S BRAINARD AVE,60633,1199981.21653399,1814944.11616709,10,4,55,41.646992281066545,-87.54400792293318,"{'latitude': '41.646992281066545', 'longitude': '-87.54400792293318', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-14T00:00:00,10-00875364,Tree Trim,Parkway,7200 S HAMLIN AVE,60629,1152279.9944787,1856590.53832037,13,8,65,41.76234398622089,-87.71743815052892,"{'latitude': '41.76234398622089', 'longitude': '-87.71743815052892', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-17T00:00:00,10-00875062,Tree Trim,,927 W AGATITE AVE,60640,1169279.9681908,1929734.87211798,46,23,3,41.96270706505479,-87.65300627347021,"{'latitude': '41.96270706505479', 'longitude': '-87.65300627347021', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-18T00:00:00,10-00875081,Tree Trim,,933 W AGATITE AVE,60640,1169240.2681908,1929733.87211798,46,23,3,41.962705185881816,-87.65315226358115,"{'latitude': '41.962705185881816', 'longitude': '-87.65315226358115', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-21T00:00:00,10-00875302,Tree Trim,Parkway,8130 S MANISTEE AVE,60617,1195915.52952348,1851592.02908157,7,4,46,41.74765906845954,-87.55767481192441,"{'latitude': '41.74765906845954', 'longitude': '-87.55767481192441', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-22T00:00:00,10-00877352,Tree Trim,Parkway,2538 N KEDZIE BLVD,60647,1154572.85873164,1916865.12221636,35,14,22,41.927699260283234,-87.70742434829666,"{'latitude': '41.927699260283234', 'longitude': '-87.70742434829666', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2011-11-23T00:00:00,10-00874579,Tree Trim,Parkway,1276 W 74TH ST,60636,1168925.36488414,1855700.7102994,17,7,67,41.7595589413673,-87.65645598468187,"{'latitude': '41.7595589413673', 'longitude': '-87.65645598468187', 'needs_recoding': False}"
2010-06-17T00:00:00,Completed,2012-12-06T00:00:00,10-00871812,Tree Trim,Parkway,3900 N CLAREMONT AVE,60618,1160008.74322025,1925841.26549933,47,19,5,41.952219733443656,-87.68720094569257,"{'latitude': '41.952219733443656', 'longitude': '-87.68720094569257', 'needs_recoding': False}"
