Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00036033,Sanitation Code Violation,Garbage in yard,5248 W 55TH ST,60638,1142218.13978677,1867642.27218158,23,8,56,41.79286364646536,-87.75404401595075,"{'latitude': '41.79286364646536', 'longitude': '-87.75404401595075', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00036239,Sanitation Code Violation,Other,2713 W GLADYS AVE,60612,1158347.41931294,1898318.74202488,2,11,27,41.87672998995881,-87.69406212629285,"{'latitude': '41.87672998995881', 'longitude': '-87.69406212629285', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-10T00:00:00,13-00036262,Sanitation Code Violation,Other,6614 S HALSTED ST,60621,1172109.0278027,1860947.40993102,16,7,68,41.77388718936773,-87.64463397340623,"{'latitude': '41.77388718936773', 'longitude': '-87.64463397340623', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00032247,Sanitation Code Violation,Overflowing carts,3827 W LAWRENCE AVE,60625,1149875.5916123,1931620.56630763,39,17,14,41.968282143802554,-87.72429981286714,"{'latitude': '41.968282143802554', 'longitude': '-87.72429981286714', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00032594,Sanitation Code Violation,Garbage in yard,4348 S ST LOUIS AVE,60632,1153794.28018964,1875595.69507535,14,8,58,41.8144670612296,-87.71138412495496,"{'latitude': '41.8144670612296', 'longitude': '-87.71138412495496', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033548,Sanitation Code Violation,Garbage in yard,7759 S HOMAN AVE,60652,1155055.51600767,1852941.36038673,18,8,70,41.7522750729509,-87.70736268578894,"{'latitude': '41.7522750729509', 'longitude': '-87.70736268578894', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00033965,Sanitation Code Violation,Dog feces in yard,2021 W 86TH ST,60620,1164285.58010047,1847673.92801468,18,6,71,41.73763119805897,-87.6736862861788,"{'latitude': '41.73763119805897', 'longitude': '-87.6736862861788', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00034066,Sanitation Code Violation,Dumpster not being emptied,424 W DIVERSEY PKWY,60614,1173089.01921984,1918906.91652233,44,19,6,41.932910970506605,-87.63932430377326,"{'latitude': '41.932910970506605', 'longitude': '-87.63932430377326', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00034091,Sanitation Code Violation,Garbage in alley,1872 N HOYNE AVE,60647,1162058.98121372,1912533.96856968,32,14,22,41.915661033978814,-87.68003699573099,"{'latitude': '41.915661033978814', 'longitude': '-87.68003699573099', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00034138,Sanitation Code Violation,Garbage in yard,3415 W BRYN MAWR AVE,60659,1152547.95623439,1937002.88251531,39,17,13,41.98299899190716,-87.71433061747067,"{'latitude': '41.98299899190716', 'longitude': '-87.71433061747067', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00034333,Sanitation Code Violation,Overflowing carts,16 E 120TH PL,60628,1178512.19318402,1825070.65011849,9,5,53,41.6752936495176,-87.62224778485579,"{'latitude': '41.6752936495176', 'longitude': '-87.62224778485579', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00034754,Sanitation Code Violation,Other,2368 N CLARK ST,60614,1172892.77288492,1916028.40909357,43,18,7,41.92501658464527,-87.64013100728441,"{'latitude': '41.92501658464527', 'longitude': '-87.64013100728441', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00034775,Sanitation Code Violation,Other,2440 N SHEFFIELD AVE,60614,1169210.98569597,1916510.56211081,43,19,7,41.926420514597666,-87.65364543515362,"{'latitude': '41.926420514597666', 'longitude': '-87.65364543515362', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00035514,Sanitation Code Violation,Other,3624 N RACINE AVE,60613,1167642.624078,1924326.66013437,44,19,6,41.94790223381642,-87.65918255329,"{'latitude': '41.94790223381642', 'longitude': '-87.65918255329', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00036365,Sanitation Code Violation,Garbage in yard,1132 N MOZART ST,60622,1157180.49470993,1907403.72809993,26,12,24,41.90168380267103,-87.6980997783394,"{'latitude': '41.90168380267103', 'longitude': '-87.6980997783394', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-11T00:00:00,13-00036866,Sanitation Code Violation,Construction Site Cleanliness/Fence,1916 W ARMITAGE AVE,60622,1163373.03771347,1913325.00188354,32,14,22,41.917804113527716,-87.6751869629829,"{'latitude': '41.917804113527716', 'longitude': '-87.6751869629829', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-15T00:00:00,13-00032543,Sanitation Code Violation,Overflowing carts,12021 S STATE ST,60628,1178418.99318402,1825175.35011849,9,5,53,41.67558307237014,-87.6225857517869,"{'latitude': '41.67558307237014', 'longitude': '-87.6225857517869', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-15T00:00:00,13-00032791,Sanitation Code Violation,Other,5313 S MARYLAND AVE,60615,1182810.67010182,1869966.26530558,5,2,41,41.79839386390065,-87.60512424772033,"{'latitude': '41.79839386390065', 'longitude': '-87.60512424772033', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-15T00:00:00,13-00034057,Sanitation Code Violation,Other,322 W 27TH ST,60616,1174498.05249282,1886527.15036982,11,9,34,41.8440276197905,-87.6351145111326,"{'latitude': '41.8440276197905', 'longitude': '-87.6351145111326', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-16T00:00:00,13-00033622,Sanitation Code Violation,Garbage in alley,7014 S OGLESBY AVE,60649,1192982.68272448,1858849.55030758,5,3,43,41.76764633034221,-87.5681849123625,"{'latitude': '41.76764633034221', 'longitude': '-87.5681849123625', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-16T00:00:00,13-00033779,Sanitation Code Violation,Garbage in yard,4829 W MONROE ST,60644,1144225.07029006,1899224.61003182,28,15,25,41.87949273826904,-87.74589270246149,"{'latitude': '41.87949273826904', 'longitude': '-87.74589270246149', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-18T00:00:00,13-00033684,Sanitation Code Violation,Garbage in yard,718 N AVERS AVE,60624,1150594.07788378,1904519.85046933,27,11,23,41.89390143433448,-87.72236804772025,"{'latitude': '41.89390143433448', 'longitude': '-87.72236804772025', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-23T00:00:00,13-00036903,Sanitation Code Violation,,1332 N HARDING AVE,60651,1149802.77802883,1908665.71609472,27,25,23,41.905293536131936,-87.72516631532123,"{'latitude': '41.905293536131936', 'longitude': '-87.72516631532123', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-24T00:00:00,13-00032189,Sanitation Code Violation,Garbage in alley,10330 S LOWE AVE,60628,1173795.93733258,1836390.94822126,34,22,49,41.7064638078652,-87.63917623610611,"{'latitude': '41.7064638078652', 'longitude': '-87.63917623610611', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-24T00:00:00,13-00032569,Sanitation Code Violation,Overflowing carts,5627 S WINCHESTER AVE,60636,1164317.79178834,1867315.28381535,15,7,67,41.791529125962555,-87.67301585336675,"{'latitude': '41.791529125962555', 'longitude': '-87.67301585336675', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-24T00:00:00,13-00033570,Sanitation Code Violation,Garbage in yard,2723 W 66TH ST,60629,1159266.49161552,1860760.73016825,15,8,66,41.773647484353184,-87.6917174247049,"{'latitude': '41.773647484353184', 'longitude': '-87.6917174247049', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-25T00:00:00,13-00032382,Sanitation Code Violation,Garbage in yard,7941 S WOODLAWN AVE,60619,1185594.61681037,1852477.36991736,8,4,45,41.750337618841776,-87.59546537320058,"{'latitude': '41.750337618841776', 'longitude': '-87.59546537320058', 'needs_recoding': False}"
2013-01-09T00:00:00,Completed,2013-01-29T00:00:00,13-00036839,Sanitation Code Violation,Dumpster not being emptied,6103 S WASHTENAW AVE,60629,1159421.8088076,1864076.24850504,15,8,66,41.782742556086795,-87.69105728466816,"{'latitude': '41.782742556086795', 'longitude': '-87.69105728466816', 'needs_recoding': False}"
2000-01-10T00:00:00,Completed,2011-03-28T00:00:00,00-00036302,Sanitation Code Violation,,1901 W 47 ST,,1164466.81709377,1873511.84987959,20,9,61,41.80853011232873,-87.67229466815296,"{'latitude': '41.80853011232873', 'longitude': '-87.67229466815296', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-10T00:00:00,11-00040744,Sanitation Code Violation,Other,5800 W IOWA ST,60651,1137531.2858143,1905414.57509408,29,15,25,41.89660189883161,-87.77032249182729,"{'latitude': '41.89660189883161', 'longitude': '-87.77032249182729', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-10T00:00:00,11-00040905,Sanitation Code Violation,Dumpster not being emptied,749 S SPAULDING AVE,60624,1154488.47140668,1896426.5043944,24,11,27,41.871615488679325,-87.70828163274845,"{'latitude': '41.871615488679325', 'longitude': '-87.70828163274845', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-10T00:00:00,11-00041368,Sanitation Code Violation,Dumpster not being emptied,1155 W WRIGHTWOOD AVE,60614,1168153.88359415,1917421.18639225,32,19,7,41.92894224263413,-87.65750339978315,"{'latitude': '41.92894224263413', 'longitude': '-87.65750339978315', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-10T00:00:00,11-00042854,Sanitation Code Violation,Garbage in yard,2863 W BELDEN AVE,60647,1156830.72568451,1915271.62328834,35,14,22,41.9232810515044,-87.69917084515933,"{'latitude': '41.9232810515044', 'longitude': '-87.69917084515933', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00042942,Sanitation Code Violation,Dog feces in yard,7831 S RHODES AVE,60619,1181260.83153328,1853203.9488044,6,6,69,41.75243232089204,-87.61132383201529,"{'latitude': '41.75243232089204', 'longitude': '-87.61132383201529', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00044045,Sanitation Code Violation,Dumpster not being emptied,2100 E 71ST ST,60649,1191439.85499995,1858331.88177965,5,3,43,41.76626333063107,-87.57385670767806,"{'latitude': '41.76626333063107', 'longitude': '-87.57385670767806', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00044386,Sanitation Code Violation,,2346 W TAYLOR ST,60612,1160800.54749785,1895516.67888611,25,12,28,41.86899037556212,-87.68513269065681,"{'latitude': '41.86899037556212', 'longitude': '-87.68513269065681', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00045652,Sanitation Code Violation,Garbage in alley,3443 W LAWRENCE AVE,60625,1152454.06130193,1931676.97709128,33,17,14,41.96838625085795,-87.71481737275097,"{'latitude': '41.96838625085795', 'longitude': '-87.71481737275097', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046129,Sanitation Code Violation,Overflowing carts,134 W 69TH ST,60621,1176520.98323413,1859237.70160755,6,7,69,41.76909747053262,-87.62851208168647,"{'latitude': '41.76909747053262', 'longitude': '-87.62851208168647', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046268,Sanitation Code Violation,Garbage in yard,3325 S LOWE AVE,60616,1172508.3373683,1882844.17609079,11,9,60,41.833965379625994,-87.64252504388375,"{'latitude': '41.833965379625994', 'longitude': '-87.64252504388375', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046469,Sanitation Code Violation,Overflowing carts,1304 N KEDZIE AVE,60651,1154789.71742865,1908512.74986804,26,14,23,41.9047753017357,-87.70685167116925,"{'latitude': '41.9047753017357', 'longitude': '-87.70685167116925', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046471,Sanitation Code Violation,Overflowing carts,1250 N KEDZIE AVE,60651,1154798.8733333,1908223.9700673,26,14,23,41.90398268053743,-87.70682578597702,"{'latitude': '41.90398268053743', 'longitude': '-87.70682578597702', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046474,Sanitation Code Violation,Overflowing carts,1238 N KEDZIE AVE,60651,1154800.8733333,1908162.9700673,26,14,23,41.90381525096366,-87.70682007591395,"{'latitude': '41.90381525096366', 'longitude': '-87.70682007591395', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046476,Sanitation Code Violation,Overflowing carts,1234 N KEDZIE AVE,60651,1154801.4733333,1908142.6700673,26,14,23,41.90375953391039,-87.70681841655434,"{'latitude': '41.90375953391039', 'longitude': '-87.70681841655434', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046479,Sanitation Code Violation,Construction Site Cleanliness/Fence,2047 N MOHAWK ST,60614,1172269.31471523,1913879.77778528,43,18,7,41.91913444953412,-87.6424854613781,"{'latitude': '41.91913444953412', 'longitude': '-87.6424854613781', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046481,Sanitation Code Violation,Overflowing carts,3250 W CRYSTAL ST,60651,1154801.4733333,1908142.6700673,26,14,23,41.90375953391039,-87.70681841655434,"{'latitude': '41.90375953391039', 'longitude': '-87.70681841655434', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00046486,Sanitation Code Violation,Overflowing carts,3259 W POTOMAC AVE,60651,1154394.63339262,1908463.92703162,26,14,23,41.90464923598504,-87.70830424491925,"{'latitude': '41.90464923598504', 'longitude': '-87.70830424491925', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00047139,Sanitation Code Violation,Other,3400 S LAWNDALE AVE,60623,1152246.37367957,1881806.53018509,22,10,30,41.831541028087,-87.71689862883514,"{'latitude': '41.831541028087', 'longitude': '-87.71689862883514', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00047190,Sanitation Code Violation,Overflowing carts,1664 N ADA ST,60642,1166973.39230675,1911450.85319352,32,14,24,41.91258475596108,-87.66201305454261,"{'latitude': '41.91258475596108', 'longitude': '-87.66201305454261', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00047271,Sanitation Code Violation,Overflowing carts,2100 N HALSTED ST,60614,1170609.60299483,1914179.67759613,43,18,7,41.91999391673881,-87.64857459458932,"{'latitude': '41.91999391673881', 'longitude': '-87.64857459458932', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00047342,Sanitation Code Violation,Other,2199 W CULLERTON ST,60608,1162031.07020897,1890391.73371577,25,12,31,41.85490144681025,-87.68075815393334,"{'latitude': '41.85490144681025', 'longitude': '-87.68075815393334', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-11T00:00:00,11-00047630,Sanitation Code Violation,Dumpster not being emptied,8000 S INDIANA AVE,60619,1178979.98720112,1852009.66567293,6,6,44,41.749207291299264,-87.61971838962859,"{'latitude': '41.749207291299264', 'longitude': '-87.61971838962859', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00041527,Sanitation Code Violation,Garbage in yard,7317 S HOYNE AVE,60636,1163629.05567082,1856122.37569328,17,7,67,41.760828769038696,-87.67585510498125,"{'latitude': '41.760828769038696', 'longitude': '-87.67585510498125', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00042230,Sanitation Code Violation,Garbage in yard,1532 W 69TH ST,60636,1167194.68652028,1858970.32109268,17,7,67,41.76856838217246,-87.66270546989222,"{'latitude': '41.76856838217246', 'longitude': '-87.66270546989222', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00043292,Sanitation Code Violation,Garbage in yard,3137 N OAK PARK AVE,60634,1130540.29236601,1920100.49516677,36,25,18,41.93702495062388,-87.79566152536675,"{'latitude': '41.93702495062388', 'longitude': '-87.79566152536675', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00043472,Sanitation Code Violation,,3444 W LEXINGTON ST,60624,1153528.71527019,1896488.13922827,24,11,27,41.87180374513284,-87.71180365751039,"{'latitude': '41.87180374513284', 'longitude': '-87.71180365751039', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00045095,Sanitation Code Violation,Garbage in yard,2217 W 50TH PL,60609,1162321.9599777,1871144.79002394,16,9,63,41.802079610367514,-87.68022752041603,"{'latitude': '41.802079610367514', 'longitude': '-87.68022752041603', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00046167,Sanitation Code Violation,Construction Site Cleanliness/Fence,7100 S EAST END AVE,60649,1188762.08021396,1858213.43238473,8,3,43,41.76600275807679,-87.5836753470555,"{'latitude': '41.76600275807679', 'longitude': '-87.5836753470555', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00046830,Sanitation Code Violation,,6441 N RAVENSWOOD AVE,60626,1163181.9096075,1942968.38997307,40,24,1,41.99915098597676,-87.67505253172226,"{'latitude': '41.99915098597676', 'longitude': '-87.67505253172226', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00046892,Sanitation Code Violation,,3116 N BROADWAY,60657,1171708.64996789,1920846.13000321,44,23,6,41.93826280022515,-87.64433971957256,"{'latitude': '41.93826280022515', 'longitude': '-87.64433971957256', 'needs_recoding': False}"
2011-01-10T00:00:00,Completed,2011-01-12T00:00:00,11-00046904,Sanitation Code Violation,Other,8539 S BENNETT AVE,60617,1190339.4571819,1848730.99009544,8,4,45,41.73994423270262,-87.57819886224188,"{'latitude': '41.73994423270262', 'longitude': '-87.57819886224188', 'needs_recoding': False}"
