Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029243,Rodent Baiting/Rat Complaint,9,4,10,Dispatch Crew,Inspected and baited,3538 N CLAREMONT AVE,60618,1160078.43589196,1923440.5218981,47,19,5,41.94563051202319,-87.68701130418108,"{'latitude': '41.94563051202319', 'longitude': '-87.68701130418108', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029250,Rodent Baiting/Rat Complaint,1,6,1,Dispatch Crew,Inspected and baited,12029 S NORMAL AVE,60628,1175133.38368211,1825134.23209371,34,5,53,41.67554397984866,-87.63461294165232,"{'latitude': '41.67554397984866', 'longitude': '-87.63461294165232', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029320,Rodent Baiting/Rat Complaint,4,3,4,Dispatch Crew,Inspected and baited,1600 N WOOD ST,60622,1164103.99479302,1910691.17998736,32,14,24,41.91056130638808,-87.67257595293893,"{'latitude': '41.91056130638808', 'longitude': '-87.67257595293893', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029416,Rodent Baiting/Rat Complaint,4,6,4,Dispatch Crew,Inspected and baited,1400 S INDIANA AVE,60605,1177880.74081859,1893882.98157049,2,1,33,41.864136376236566,-87.6224773316168,"{'latitude': '41.864136376236566', 'longitude': '-87.6224773316168', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029562,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,456 N CARPENTER ST,60642,1169371.27842938,1903357.27217086,27,13,24,41.890323628585726,-87.65343953673928,"{'latitude': '41.890323628585726', 'longitude': '-87.65343953673928', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029765,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,1712 N HERMITAGE AVE,60622,1164416.11571152,1911492.20831284,32,14,24,41.91275277820309,-87.67140663009691,"{'latitude': '41.91275277820309', 'longitude': '-87.67140663009691', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029799,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,4799 N CLARENDON AVE,60640,1170046.67999058,1932090.98998917,46,23,3,41.96915558216486,-87.65011830876018,"{'latitude': '41.96915558216486', 'longitude': '-87.65011830876018', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029847,Rodent Baiting/Rat Complaint,5,6,5,Dispatch Crew,Inspected and baited,4410 N HERMITAGE AVE,60640,1164001.68241065,1929338.4453878,47,19,3,41.96173261203081,-87.6724237040009,"{'latitude': '41.96173261203081', 'longitude': '-87.6724237040009', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029889,Rodent Baiting/Rat Complaint,4,2,4,Dispatch Crew,Inspected and baited,3223 N RICHMOND ST,60618,1156149.11999319,1921273.7915235,33,17,21,41.93976525024665,-87.70151279315621,"{'latitude': '41.93976525024665', 'longitude': '-87.70151279315621', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029918,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,5026 N SHERIDAN RD,60640,1168718.58982674,1933878.14999669,46,20,3,41.97408855937753,-87.65494961946308,"{'latitude': '41.97408855937753', 'longitude': '-87.65494961946308', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00029919,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,955 W CARMEN AVE,60640,1169003.08982674,1933962.44999669,48,20,3,41.97431369400879,-87.65390098239853,"{'latitude': '41.97431369400879', 'longitude': '-87.65390098239853', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-11T00:00:00,12-00030149,Rodent Baiting/Rat Complaint,3,4,6,Dispatch Crew,Inspected and baited,4824 S SPRINGFIELD AVE,60632,1151181.56828859,1872355.66851498,14,8,57,41.80562745810774,-87.72105263053659,"{'latitude': '41.80562745810774', 'longitude': '-87.72105263053659', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00025330,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,9238 S EGGLESTON AVE,60620,1174909.42002912,1843648.8899791,21,22,73,41.726355913585216,-87.63488310772847,"{'latitude': '41.726355913585216', 'longitude': '-87.63488310772847', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00025960,Rodent Baiting/Rat Complaint,2,7,3,Dispatch Crew,Inspected and baited,2838 W GLENLAKE AVE,60659,1156207.57292098,1940374.46546887,50,24,2,41.992177409834866,-87.70077968562444,"{'latitude': '41.992177409834866', 'longitude': '-87.70077968562444', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00026304,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6110 N CALIFORNIA AVE,60659,1156564.66833208,1940447.00006591,50,24,2,41.99236920252307,-87.69946419688026,"{'latitude': '41.99236920252307', 'longitude': '-87.69946419688026', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027457,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,6438 N ARTESIAN AVE,60645,1158815.93182739,1942663.62797197,50,24,2,41.99840568917077,-87.69112214880286,"{'latitude': '41.99840568917077', 'longitude': '-87.69112214880286', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027462,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,6430 N ARTESIAN AVE,60645,1158817.33182739,1942610.32797197,50,24,2,41.99825940321812,-87.69111846924257,"{'latitude': '41.99825940321812', 'longitude': '-87.69111846924257', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027467,Rodent Baiting/Rat Complaint,3,6,3,Dispatch Crew,Inspected and baited,6431 N CAMPBELL AVE,60645,1158485.72618188,1942606.81491809,50,24,2,41.99825658149469,-87.6923384344424,"{'latitude': '41.99825658149469', 'longitude': '-87.6923384344424', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027499,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6131 N MOZART ST,60659,1156230.57292098,1940578.86546887,50,24,2,41.99273782627939,-87.70068952972787,"{'latitude': '41.99273782627939', 'longitude': '-87.70068952972787', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027514,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6109 N MOZART ST,60659,1156235.17292098,1940434.16546887,50,24,2,41.99234066982134,-87.70067654145726,"{'latitude': '41.99234066982134', 'longitude': '-87.70067654145726', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027517,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6105 N MOZART ST,60659,1156235.97292098,1940407.86546887,50,24,2,41.99226848523629,-87.70067431347813,"{'latitude': '41.99226848523629', 'longitude': '-87.70067431347813', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027525,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6113 N MOZART ST,60659,1156234.37292098,1940460.46546887,50,24,2,41.99241285440547,-87.7006787694404,"{'latitude': '41.99241285440547', 'longitude': '-87.7006787694404', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027531,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6117 N MOZART ST,60659,1156233.47292098,1940486.76546887,50,24,2,41.99248504101591,-87.70068136526216,"{'latitude': '41.99248504101591', 'longitude': '-87.70068136526216', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027535,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6121 N MOZART ST,60659,1156232.67292098,1940513.06546887,50,24,2,41.99255722559823,-87.7006835932538,"{'latitude': '41.99255722559823', 'longitude': '-87.7006835932538', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027538,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6125 N MOZART ST,60659,1156231.77292098,1940539.36546887,50,24,2,41.99262941220681,-87.70068618908488,"{'latitude': '41.99262941220681', 'longitude': '-87.70068618908488', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027545,Rodent Baiting/Rat Complaint,7,3,8,Dispatch Crew,Inspected and baited,6147 N MOZART ST,60659,1156227.17292098,1940684.06546887,50,24,2,41.99302656864466,-87.70069917745218,"{'latitude': '41.99302656864466', 'longitude': '-87.70069917745218', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00027985,Rodent Baiting/Rat Complaint,3,1,3,Dispatch Crew,Inspected and baited,1645 N ASHLAND AVE,60622,1165424.69121649,1911027.99653369,1,14,24,41.911457531962576,-87.6677146194224,"{'latitude': '41.911457531962576', 'longitude': '-87.6677146194224', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00029181,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,Inspected and baited,3700 W 76TH PL,60652,1153171.44367441,1853682.16012391,18,8,70,41.754345359034964,-87.71424753773942,"{'latitude': '41.754345359034964', 'longitude': '-87.71424753773942', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00029937,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,3701 W 76TH ST,60652,1153152.48079759,1853943.94001792,18,8,70,41.75506410080601,-87.71431012884995,"{'latitude': '41.75506410080601', 'longitude': '-87.71431012884995', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-12T00:00:00,12-00030035,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,5126 W PARKER AVE,60639,1141735.86878752,1917802.51798625,31,25,19,41.93051901981733,-87.75457254215054,"{'latitude': '41.93051901981733', 'longitude': '-87.75457254215054', 'needs_recoding': False}"
2012-01-06T00:00:00,Completed,2012-01-13T00:00:00,12-00027908,Rodent Baiting/Rat Complaint,2,4,2,Dispatch Crew,Inspected and baited,4043 N LAVERGNE AVE,60641,1142305.01779593,1926418.95119821,45,16,15,41.9541527664034,-87.7522663842396,"{'latitude': '41.9541527664034', 'longitude': '-87.7522663842396', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020661,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,No contact/gate locked; left door hanger.,512 S CLAREMONT AVE,60612,1160812.73009498,1897651.30682616,2,12,28,41.874847742283734,-87.68502877632702,"{'latitude': '41.874847742283734', 'longitude': '-87.68502877632702', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020662,Rodent Baiting/Rat Complaint,1,3,2,Dispatch Crew,Inspected and baited,1655 W WRIGHTWOOD AVE,60614,1164779.16458203,1917326.31912411,32,19,7,41.928754244007465,-87.66990707012829,"{'latitude': '41.928754244007465', 'longitude': '-87.66990707012829', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020663,Rodent Baiting/Rat Complaint,3,3,3,Dispatch Crew,Inspected and baited,1617 N HUDSON AVE,60614,1173018.74031182,1911067.93468114,43,18,7,41.91140201898433,-87.639815547166,"{'latitude': '41.91140201898433', 'longitude': '-87.639815547166', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020664,Rodent Baiting/Rat Complaint,4,6,4,Dispatch Crew,Inspected and baited,3923 N ASHLAND AVE,60613,1164954.63011687,1926123.15941738,47,19,6,41.95288950342715,-87.66901178042744,"{'latitude': '41.95288950342715', 'longitude': '-87.66901178042744', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020665,Rodent Baiting/Rat Complaint,3,8,3,Dispatch Crew,Inspected and baited,3235 N CLIFTON AVE,60657,1168048.29087558,1921633.61729715,44,19,6,41.94050364067529,-87.65776944114367,"{'latitude': '41.94050364067529', 'longitude': '-87.65776944114367', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020670,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,1111 W GEORGE ST,60657,1168379.18518407,1919415.60370776,44,19,6,41.93441014604649,-87.65661764694381,"{'latitude': '41.93441014604649', 'longitude': '-87.65661764694381', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020671,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,3225 N WILTON AVE,60657,1169372.72000465,1921602.49150799,44,19,6,41.94038948563876,-87.6529026446382,"{'latitude': '41.94038948563876', 'longitude': '-87.6529026446382', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020672,Rodent Baiting/Rat Complaint,6,8,7,Dispatch Crew,Inspected and baited,1531 N HUDSON AVE,60610,1173032.37106938,1910640.19047263,43,18,8,41.91022796519812,-87.63977817895979,"{'latitude': '41.91022796519812', 'longitude': '-87.63977817895979', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020674,Rodent Baiting/Rat Complaint,0,3,2,Dispatch Crew,"Area inspected, no cause and no baiting",1823 W CORNELIA AVE,60657,1163495.66239532,1923266.20898173,32,19,5,41.945080793804685,-87.67445575208362,"{'latitude': '41.945080793804685', 'longitude': '-87.67445575208362', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020681,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Completed,3640 N FREMONT ST,60613,1169616.05563232,1924381.62246752,44,19,6,41.94801023034945,-87.65192711108942,"{'latitude': '41.94801023034945', 'longitude': '-87.65192711108942', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020685,Rodent Baiting/Rat Complaint,0,20,0,Dispatch Crew,Inspected and baited,830 W NEWPORT AVE,60657,1170100.37700801,1923112.48991399,44,19,6,41.94451710203083,-87.65018404754638,"{'latitude': '41.94451710203083', 'longitude': '-87.65018404754638', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020687,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,1037 W NEWPORT AVE,60657,1168748.94628935,1923079.94551361,44,19,6,41.94445724707793,-87.65515224907655,"{'latitude': '41.94445724707793', 'longitude': '-87.65515224907655', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020690,Rodent Baiting/Rat Complaint,5,2,5,Dispatch Crew,Inspected and baited,1432 N NORTH PARK AVE,60610,1173910.60827817,1909905.75471303,27,18,8,41.90819310583862,-87.63657382718728,"{'latitude': '41.90819310583862', 'longitude': '-87.63657382718728', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020691,Rodent Baiting/Rat Complaint,1,3,2,Dispatch Crew,Inspected and baited,1657 W WRIGHTWOOD AVE,60614,1164769.26458203,1917326.01912411,32,19,7,41.92875363098218,-87.66994345779263,"{'latitude': '41.92875363098218', 'longitude': '-87.66994345779263', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020692,Rodent Baiting/Rat Complaint,4,6,4,Dispatch Crew,Inspected and baited,3925 N ASHLAND AVE,60613,1164954.23011687,1926136.65941738,47,19,6,41.9529265565575,-87.66901286616228,"{'latitude': '41.9529265565575', 'longitude': '-87.66901286616228', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020827,Rodent Baiting/Rat Complaint,3,4,3,Dispatch Crew,Inspected and baited,2888 N MILWAUKEE AVE,60618,1152483.21368797,1919047.48482915,35,14,21,41.93372944214547,-87.71504519178588,"{'latitude': '41.93372944214547', 'longitude': '-87.71504519178588', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00020830,Rodent Baiting/Rat Complaint,2,7,2,Dispatch Crew,Inspected and baited,3438 N RIDGEWAY AVE,60618,1150783.74959553,1922600.74309339,30,17,21,41.94351333175894,-87.72119744704511,"{'latitude': '41.94351333175894', 'longitude': '-87.72119744704511', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021203,Rodent Baiting/Rat Complaint,2,8,2,Dispatch Crew,Inspected and baited,322 N LOREL AVE,60644,1140653.36679072,1901611.8098667,28,15,25,41.88610985312417,-87.7589489588571,"{'latitude': '41.88610985312417', 'longitude': '-87.7589489588571', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021323,Rodent Baiting/Rat Complaint,3,10,5,Dispatch Crew,Inspected and baited,1520 S KEDVALE AVE,60623,1148966.25441809,1892254.30081147,24,10,29,41.86027501935193,-87.72866392320057,"{'latitude': '41.86027501935193', 'longitude': '-87.72866392320057', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021357,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,2912 N NEW ENGLAND AVE,60634,1129918.41992281,1918590.6645915,36,25,18,41.93289247504365,-87.79798169379008,"{'latitude': '41.93289247504365', 'longitude': '-87.79798169379008', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021774,Rodent Baiting/Rat Complaint,3,5,3,Dispatch Crew,Inspected and baited,3050 W WILSON AVE,60625,1155121.50989583,1930362.73368585,33,17,14,41.96472662832923,-87.7050446960667,"{'latitude': '41.96472662832923', 'longitude': '-87.7050446960667', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021800,Rodent Baiting/Rat Complaint,1,4,1,Dispatch Crew,Inspected and baited,1116 W OAKDALE AVE,60657,1168334.51469025,1919743.11690052,44,19,6,41.93530982535873,-87.65677231149942,"{'latitude': '41.93530982535873', 'longitude': '-87.65677231149942', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021846,Rodent Baiting/Rat Complaint,4,10,6,Dispatch Crew,Inspected and baited,1862 S CENTRAL PARK AVE,60623,1152672.96051982,1890480.74576951,24,10,29,41.855335735275354,-87.71510432679271,"{'latitude': '41.855335735275354', 'longitude': '-87.71510432679271', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-09T00:00:00,13-00021871,Rodent Baiting/Rat Complaint,3,1,3,Dispatch Crew,Inspected and baited,1520 W 73RD ST,60636,1167291.99300091,1856319.06076764,17,7,67,41.76129088999775,-87.66242459324013,"{'latitude': '41.76129088999775', 'longitude': '-87.66242459324013', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-10T00:00:00,13-00020519,Rodent Baiting/Rat Complaint,1,3,1,Dispatch Crew,Inspected and baited,105 W SUPERIOR ST,60654,1175353.3919056,1905339.92771754,42,18,8,41.89563197092237,-87.63141106551475,"{'latitude': '41.89563197092237', 'longitude': '-87.63141106551475', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-10T00:00:00,13-00020666,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Completed,2829 N LINCOLN AVE,60657,1167615.2546288,1918924.03577714,32,19,6,41.9330777713546,-87.65943927332788,"{'latitude': '41.9330777713546', 'longitude': '-87.65943927332788', 'needs_recoding': False}"
2013-01-06T00:00:00,Completed,2013-01-10T00:00:00,13-00021333,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",6407 S KENNETH AVE,60629,1147809.35117586,1861746.60359434,13,8,65,41.776579766777076,-87.73369216408679,"{'latitude': '41.776579766777076', 'longitude': '-87.73369216408679', 'needs_recoding': False}"
