Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,"If Yes, where is the debris located?",Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00118561,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,58 W 118TH ST,60628,1177907.15540593,1826718.39659477,34,5,53,41.67982899736945,-87.62441270571101,"{'latitude': '41.67982899736945', 'longitude': '-87.62441270571101', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00118755,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,3815 N HAMILTON AVE,60618,1161344.68991147,1925311.81359601,47,19,5,41.95073914568043,-87.68230476638645,"{'latitude': '41.95073914568043', 'longitude': '-87.68230476638645', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00120550,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,6935 S WENTWORTH AVE,60621,1176159.18248448,1858993.56572809,6,7,69,41.768435662660195,-87.62984558309803,"{'latitude': '41.768435662660195', 'longitude': '-87.62984558309803', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00121079,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,10950 S WABASH AVE,60628,1178510.85148255,1832704.95258035,9,5,49,41.696243329105464,-87.62202197785133,"{'latitude': '41.696243329105464', 'longitude': '-87.62202197785133', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00121093,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,10458 S INDIANA AVE,60628,1179433.67279766,1835565.74011672,9,5,49,41.70407276223904,-87.61855626990213,"{'latitude': '41.70407276223904', 'longitude': '-87.61855626990213', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00121321,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,6050 N ARTESIAN AVE,60659,1158902.6438178,1939780.07336991,40,24,2,41.990491320427786,-87.6908827460479,"{'latitude': '41.990491320427786', 'longitude': '-87.6908827460479', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-30T00:00:00,12-00121929,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1656 W 101ST ST,60643,1167070.64997898,1837649.51998627,19,22,72,41.71006365736604,-87.6637681671717,"{'latitude': '41.71006365736604', 'longitude': '-87.6637681671717', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-31T00:00:00,12-00120692,Tree Debris,,Dispatch Clam,*Complete the Service Request,6210 S NARRAGANSETT AVE,60638,1134810.62439572,1862659.03380642,23,8,64,41.779322488254614,-87.78132439056606,"{'latitude': '41.779322488254614', 'longitude': '-87.78132439056606', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-01-31T00:00:00,12-00120958,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2251 W MELROSE ST,60618,1160783.31491705,1921543.11287571,32,19,5,41.94040929491472,-87.6844732149121,"{'latitude': '41.94040929491472', 'longitude': '-87.6844732149121', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-02-06T00:00:00,12-00123346,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,3021 W WASHINGTON BLVD,60612,1156230.37421991,1900530.10018945,2,13,27,41.882841181918835,-87.70177553168882,"{'latitude': '41.882841181918835', 'longitude': '-87.70177553168882', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-02-07T00:00:00,12-00119758,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,6456 S SEELEY AVE,60636,1163805.47118808,1861826.73939559,15,7,67,41.77647862725793,-87.67504851718958,"{'latitude': '41.77647862725793', 'longitude': '-87.67504851718958', 'needs_recoding': False}"
2012-01-27T00:00:00,Completed,2012-12-11T00:00:00,12-00122236,Tree Debris,,Dispatch Clam,*Complete the Service Request,498 E ERIE ST,60611,1179719.05407347,1904884.65012923,42,18,8,41.894283542503985,-87.6153911931857,"{'latitude': '41.894283542503985', 'longitude': '-87.6153911931857', 'needs_recoding': False}"
2013-01-27T00:00:00,Completed,2013-01-28T00:00:00,13-00100639,Tree Debris,Vacant Lot,Dispatch Clam,,525 W 62ND ST,60621,1173754.65922024,1863813.91269121,20,7,68,41.781716874756526,-87.63851654016958,"{'latitude': '41.781716874756526', 'longitude': '-87.63851654016958', 'needs_recoding': False}"
2013-01-27T00:00:00,Completed,2013-01-28T00:00:00,13-00101018,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,3231 S LITUANICA AVE,60608,1170835.08102124,1883421.56470824,11,9,60,41.83558654803434,-87.64864769600185,"{'latitude': '41.83558654803434', 'longitude': '-87.64864769600185', 'needs_recoding': False}"
2013-01-27T00:00:00,Completed,2013-01-28T00:00:00,13-00101110,Tree Debris,,Dispatch Clam,*Complete the Service Request,6950 S PULASKI RD,60629,1150899.97742737,1858118.71986823,13,8,65,41.76656457141529,-87.72245639310808,"{'latitude': '41.76656457141529', 'longitude': '-87.72245639310808', 'needs_recoding': False}"
2011-01-28T00:00:00,Completed,2011-02-01T00:00:00,11-00142080,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,8055 S MOZART ST,60652,1158778.2999311,1851082.68272882,18,8,70,41.74709943337036,-87.69377081059324,"{'latitude': '41.74709943337036', 'longitude': '-87.69377081059324', 'needs_recoding': False}"
2011-01-28T00:00:00,Completed,2011-02-16T00:00:00,11-00141157,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,7521 S DORCHESTER AVE,60619,1186845.21292116,1855403.46597408,5,4,43,41.75833758321254,-87.59079013696582,"{'latitude': '41.75833758321254', 'longitude': '-87.59079013696582', 'needs_recoding': False}"
2011-01-28T00:00:00,Completed,2011-02-18T00:00:00,11-00139677,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5479 S EVERETT AVE,60615,1188976.39072111,1868975.66559407,5,21,41,41.795530031577854,-87.58254541686432,"{'latitude': '41.795530031577854', 'longitude': '-87.58254541686432', 'needs_recoding': False}"
2012-01-28T00:00:00,Completed,2012-01-30T00:00:00,12-00124261,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,2323 W 116TH PL,60643,1162862.17589265,1827323.98482337,19,22,75,41.68181735027597,-87.67946743106948,"{'latitude': '41.68181735027597', 'longitude': '-87.67946743106948', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00101983,Tree Debris,,Dispatch Clam,*Complete the Service Request,1105 W 111TH PL,60643,1170946.54621268,1830864.35997425,34,22,75,41.69136053822207,-87.6497712086719,"{'latitude': '41.69136053822207', 'longitude': '-87.6497712086719', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00101986,Tree Debris,,Dispatch Clam,*Complete the Service Request,1131 W 111TH PL,60643,1170772.14621268,1830859.95997425,34,22,75,41.691352259927726,-87.65040983280211,"{'latitude': '41.691352259927726', 'longitude': '-87.65040983280211', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00101987,Tree Debris,,Dispatch Clam,*Complete the Service Request,1151 W 111TH PL,60643,1170637.85970278,1830856.59140262,34,22,75,41.691345936504,-87.65090156728417,"{'latitude': '41.691345936504', 'longitude': '-87.65090156728417', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00101989,Tree Debris,,Dispatch Clam,*Complete the Service Request,10651 S WENTWORTH AVE,60628,1176837.40393122,1834229.96368926,34,5,49,41.70046594122785,-87.62810335484662,"{'latitude': '41.70046594122785', 'longitude': '-87.62810335484662', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00104295,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,10959 S EBERHART AVE,60628,1181518.27177899,1832380.92471934,9,5,49,41.69528546981828,-87.61102070300967,"{'latitude': '41.69528546981828', 'longitude': '-87.61102070300967', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00105659,Tree Debris,,Dispatch Clam,*Complete the Service Request,2428 W POLK ST,60612,1160326.39360426,1896301.45007655,2,11,28,41.87115367447186,-87.68685172880586,"{'latitude': '41.87115367447186', 'longitude': '-87.68685172880586', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00105662,Tree Debris,,Dispatch Clam,*Complete the Service Request,3132 W FILLMORE ST,60612,1155516.87990594,1895202.94377992,24,11,29,41.86823729801167,-87.70453882797835,"{'latitude': '41.86823729801167', 'longitude': '-87.70453882797835', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00105670,Tree Debris,,Dispatch Clam,*Complete the Service Request,3134 W FILLMORE ST,60612,1155507.27990594,1895202.74377992,24,11,29,41.86823694214844,-87.70457407704434,"{'latitude': '41.86823694214844', 'longitude': '-87.70457407704434', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-28T00:00:00,13-00106819,Tree Debris,,Dispatch Clam,*Complete the Service Request,34 N LATROBE AVE,60644,1141384.93989756,1899765.29258919,28,15,25,41.88102931088667,-87.75630801417816,"{'latitude': '41.88102931088667', 'longitude': '-87.75630801417816', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00101913,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1908 W PRATT BLVD,60626,1162333.62021731,1945184.80589126,49,24,1,42.0052507452523,-87.67811074799708,"{'latitude': '42.0052507452523', 'longitude': '-87.67811074799708', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00104156,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,5201 N BROADWAY,60640,1167375.06726662,1934688.45638693,48,20,77,41.97634115272297,-87.65986667063592,"{'latitude': '41.97634115272297', 'longitude': '-87.65986667063592', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00104311,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,1401 E 71ST ST,60619,1186777.86850344,1858200.79041894,5,3,43,41.76601529245313,-87.59094846758485,"{'latitude': '41.76601529245313', 'longitude': '-87.59094846758485', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00104874,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11938 S MICHIGAN AVE,60628,1178988.90971621,1825719.89811072,9,5,53,41.67706447491174,-87.62048326156231,"{'latitude': '41.67706447491174', 'longitude': '-87.62048326156231', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00104879,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,11951 S MICHIGAN AVE,60628,1178990.90971621,1825655.19811072,9,5,53,41.67688688297763,-87.6204779002953,"{'latitude': '41.67688688297763', 'longitude': '-87.6204779002953', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00104885,Tree Debris,Alley,Dispatch Clam,*Complete the Service Request,122 E 118TH ST,60628,1179120.44049282,1826749.67660252,9,5,53,41.679887353734486,-87.6199706161779,"{'latitude': '41.679887353734486', 'longitude': '-87.6199706161779', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00105151,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6646 N WASHTENAW AVE,60645,1157121.38419302,1943991.79597397,50,24,2,42.00208493948485,-87.69731955988455,"{'latitude': '42.00208493948485', 'longitude': '-87.69731955988455', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00105990,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,2917 W HARRISON ST,60612,1157016.91211653,1897229.61097253,2,11,27,41.87376839566433,-87.69897690289432,"{'latitude': '41.87376839566433', 'longitude': '-87.69897690289432', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00105993,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,2823 W POLK ST,60612,1157673.1208989,1896245.92990058,2,11,27,41.871055743340236,-87.69659440465149,"{'latitude': '41.871055743340236', 'longitude': '-87.69659440465149', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-29T00:00:00,13-00106687,Tree Debris,,Dispatch Clam,*Complete the Service Request,1438 W BIRCHWOOD AVE,60626,1165403.15936562,1949924.45570089,49,24,1,42.01819140597483,-87.66668193709229,"{'latitude': '42.01819140597483', 'longitude': '-87.66668193709229', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-30T00:00:00,13-00104562,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6743 N OLYMPIA AVE,60631,1125828.32556767,1944200.46606813,41,16,9,42.003237689278485,-87.81244055672941,"{'latitude': '42.003237689278485', 'longitude': '-87.81244055672941', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-30T00:00:00,13-00105407,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,5532 N LINDER AVE,60630,1138522.89660445,1936440.56349114,45,16,11,41.98172248798266,-87.76592616754081,"{'latitude': '41.98172248798266', 'longitude': '-87.76592616754081', 'needs_recoding': False}"
2013-01-28T00:00:00,Completed,2013-01-31T00:00:00,13-00105983,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,2861 W CONGRESS PKWY,60612,1157379.59067966,1897639.65640488,2,11,27,41.87488623811949,-87.69763416786184,"{'latitude': '41.87488623811949', 'longitude': '-87.69763416786184', 'needs_recoding': False}"
2011-01-29T00:00:00,Completed,2011-02-15T00:00:00,11-00143021,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,7326 W IBSEN ST,60631,1126445.06997123,1945285.20426991,41,16,9,42.0062039913861,-87.81014714470216,"{'latitude': '42.0062039913861', 'longitude': '-87.81014714470216', 'needs_recoding': False}"
2011-01-29T00:00:00,Completed,2011-02-15T00:00:00,11-00143441,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,6015 W ARGYLE ST,60630,1135035.30997808,1932907.7300109,45,16,11,41.972090752895866,-87.77883683436903,"{'latitude': '41.972090752895866', 'longitude': '-87.77883683436903', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed - Dup,2013-01-30T00:00:00,13-00108277,Tree Debris,,,,4826 N DAMEN AVE,60625,1162137.96302887,1932057.65002957,47,20,4,41.969233474972945,-87.67919945467877,"{'latitude': '41.969233474972945', 'longitude': '-87.67919945467877', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed - Dup,2013-01-30T00:00:00,13-00108987,Tree Debris,Alley,,,9439 S CALUMET AVE,60619,1180243.15640798,1842461.93428062,6,6,49,41.722978339278605,-87.6153815395375,"{'latitude': '41.722978339278605', 'longitude': '-87.6153815395375', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed - Dup,2013-02-04T00:00:00,13-00111130,Tree Debris,Alley,,,11016 S EDBROOKE AVE,60628,1179202.72730904,1831946.43572276,9,5,49,41.694146144367664,-87.61951178950446,"{'latitude': '41.694146144367664', 'longitude': '-87.61951178950446', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-29T00:00:00,13-00112446,Tree Debris,,Dispatch Clam,*Complete the Service Request,34 N LATROBE AVE,60644,1141384.93989756,1899765.29258919,28,15,25,41.88102931088667,-87.75630801417816,"{'latitude': '41.88102931088667', 'longitude': '-87.75630801417816', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-29T00:00:00,13-00112447,Tree Debris,,Dispatch Clam,*Complete the Service Request,38 N LATROBE AVE,60644,1141383.93989756,1899794.99258919,28,15,25,41.88111082987646,-87.7563109529167,"{'latitude': '41.88111082987646', 'longitude': '-87.7563109529167', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00107434,Tree Debris,,Dispatch Clam,*Complete the Service Request,912 S CALIFORNIA AVE,60612,1157837.94333022,1895877.88288399,28,11,27,41.87004242879603,-87.69599931264587,"{'latitude': '41.87004242879603', 'longitude': '-87.69599931264587', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00107436,Tree Debris,,Dispatch Clam,*Complete the Service Request,2954 N LINDER AVE,60641,1139192.08909206,1919100.84737737,31,25,19,41.93412851048671,-87.76388879783975,"{'latitude': '41.93412851048671', 'longitude': '-87.76388879783975', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00107564,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,4826 N DAMEN AVE,60625,1162137.96302887,1932057.65002957,47,20,4,41.969233474972945,-87.67919945467877,"{'latitude': '41.969233474972945', 'longitude': '-87.67919945467877', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00107850,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,3611 N HAMILTON AVE,60618,1161383.30712602,1923956.15556962,47,19,5,41.94701834009884,-87.68220067064658,"{'latitude': '41.94701834009884', 'longitude': '-87.68220067064658', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00108630,Tree Debris,Parkway,,,6350 N WHIPPLE ST,60659,1154875.28083031,1941641.13340111,50,24,2,41.995680104607324,-87.70564614489538,"{'latitude': '41.995680104607324', 'longitude': '-87.70564614489538', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00108797,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,2633 N NEWLAND AVE,60707,1129640.27249407,1916736.5908799,36,25,18,41.92780943171029,-87.79904634030787,"{'latitude': '41.92780943171029', 'longitude': '-87.79904634030787', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00108937,Tree Debris,,Dispatch Clam,*Complete the Service Request,9439 S CALUMET AVE,60619,1180243.15640798,1842461.93428062,6,6,49,41.722978339278605,-87.6153815395375,"{'latitude': '41.722978339278605', 'longitude': '-87.6153815395375', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00110363,Tree Debris,Parkway,Dispatch Clam,*Complete the Service Request,1731 N MELVINA AVE,60639,1134810.41290761,1910859.96551313,29,25,25,41.91159329836716,-87.78018699392273,"{'latitude': '41.91159329836716', 'longitude': '-87.78018699392273', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00110651,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,6747 S PARNELL AVE,60621,1173732.24146925,1860165.53619224,6,7,68,41.77170581341974,-87.63870677094852,"{'latitude': '41.77170581341974', 'longitude': '-87.63870677094852', 'needs_recoding': False}"
2013-01-29T00:00:00,Completed,2013-01-30T00:00:00,13-00110669,Tree Debris,Vacant Lot,Dispatch Clam,*Complete the Service Request,6717 S EMERALD AVE,60621,1172491.92989066,1860329.11331408,6,7,68,41.77218208779368,-87.64324852261429,"{'latitude': '41.77218208779368', 'longitude': '-87.64324852261429', 'needs_recoding': False}"
