Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
2013-01-05T00:00:00,Completed,2013-02-27T00:00:00,13-00019053,Abandoned Vehicle Complaint,7383458,Toyota,Black,FVI - Outcome,Need Vehicle Tow Report,7,3087 N HAUSSEN CT,60618,,,30,25,21,,41.93708677478576,-87.72257470921977,"{'latitude': '41.93708677478576', 'longitude': '-87.72257470921977', 'needs_recoding': False}"
2013-01-05T00:00:00,Completed,2013-02-27T00:00:00,13-00020050,Abandoned Vehicle Complaint,L451572,Oldsmobile,Black,FVI - Outcome,Vehicle was moved from original address requested,20,4809 N ST LOUIS AVE,60625,1152182.90150515,1931731.66207304,39,17,14,,41.968695747846326,-87.71567074090622,"{'latitude': '41.968695747846326', 'longitude': '-87.71567074090622', 'needs_recoding': False}"
2013-01-05T00:00:00,Completed,2013-02-27T00:00:00,13-00020320,Abandoned Vehicle Complaint,N834620,Chevrolet,Green,FVI - Outcome,Create Work Order,60,12054 S MICHIGAN AVE,60628,1179017.46199036,1824802.37138976,9,5,53,,41.67454453701388,-87.62055307843112,"{'latitude': '41.67454453701388', 'longitude': '-87.62055307843112', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-11T00:00:00,11-00026703,Abandoned Vehicle Complaint,8929750,Chevrolet,Gray,,,50,1057 N HOMAN AVE,60651,1153542.27000324,1906950.23007401,26,11,23,,41.90082205443491,-87.71146622011567,"{'latitude': '41.90082205443491', 'longitude': '-87.71146622011567', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-14T00:00:00,11-00031219,Abandoned Vehicle Complaint,1214487,Lexus,Green,,,9,5336 N LARAMIE AVE,60630,1140766.47849345,1934982.92008638,45,16,11,,41.9780949308272,-87.75799954777064,"{'latitude': '41.9780949308272', 'longitude': '-87.75799954777064', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-20T00:00:00,11-00026821,Abandoned Vehicle Complaint,45ZXHL,(Homemade Trailer),Black,,,30,4558 S KEELER AVE,60632,1149119.38230237,1874080.1099702,14,8,57,,41.80972984418315,-87.72869317608134,"{'latitude': '41.80972984418315', 'longitude': '-87.72869317608134', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-20T00:00:00,11-00030347,Abandoned Vehicle Complaint,A790938,Ford,Brown,,,20,6123 N MEADE AVE,60646,1134575.27998532,1940329.13661756,45,16,10,,41.99260924741528,-87.78020335761603,"{'latitude': '41.99260924741528', 'longitude': '-87.78020335761603', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-21T00:00:00,11-00027865,Abandoned Vehicle Complaint,2666685,Peugeot,Blue,,,,1517 W CARMEN AVE,60640,1165048.61412747,1933948.80318903,46,20,3,22,41.97423720282958,-87.66897753779864,"{'latitude': '41.97423720282958', 'longitude': '-87.66897753779864', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-25T00:00:00,11-00028373,Abandoned Vehicle Complaint,H931183,,Purple,,,60,7044 S PERRY AVE,60621,1176616.29150896,1858280.83116653,6,7,69,,41.76594055843801,-87.62832306699923,"{'latitude': '41.76594055843801', 'longitude': '-87.62832306699923', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00025790,Abandoned Vehicle Complaint,NO FRONT PLATE,Chevrolet,Red,,,30,18 N LONG AVE,60644,1140344.58010691,1899621.79782748,28,15,25,,41.88086943603639,-87.76028687033852,"{'latitude': '41.88086943603639', 'longitude': '-87.76028687033852', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00028538,Abandoned Vehicle Complaint,K743104,Plymouth,White,,,60,2937 W 40TH ST,60632,1157428.39512846,1877976.46056891,14,9,58,,41.820798434123205,-87.69856202654789,"{'latitude': '41.820798434123205', 'longitude': '-87.69856202654789', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00030677,Abandoned Vehicle Complaint,UNKNOWN,Cadillac,Red,,,30,6219 W WARWICK AVE,60634,1134243.30809824,1924284.05970282,38,16,17,,41.948326703019774,-87.78228587196244,"{'latitude': '41.948326703019774', 'longitude': '-87.78228587196244', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00031199,Abandoned Vehicle Complaint,H6698778,Ford,Blue,,,90,3316 W MARQUETTE RD,60629,1155437.47999506,1859997.64138231,15,8,66,,41.77173478634702,-87.70610964327622,"{'latitude': '41.77173478634702', 'longitude': '-87.70610964327622', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00031402,Abandoned Vehicle Complaint,6047022,Ford,White,,,60,4012 N MOZART ST,60618,1156665.91810826,1926533.24840253,33,17,16,,41.95439321505319,-87.69962378497023,"{'latitude': '41.95439321505319', 'longitude': '-87.69962378497023', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-01-27T00:00:00,11-00031580,Abandoned Vehicle Complaint,A827702,Bmw,White,,,45,4241 S MOZART ST,60632,1158068.01846611,1876397.96978955,12,9,58,,41.81612220831081,-87.69552434271027,"{'latitude': '41.81612220831081', 'longitude': '-87.69552434271027', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-02-09T00:00:00,11-00028128,Abandoned Vehicle Complaint,967256,Chevrolet,Black,Place 7 Day Sticker,Follow on Activity was created,,6148 S HONORE ST,,1165072.92927351,1863902.29783224,15,7,67,,41.78158084257112,-87.67047510159497,"{'latitude': '41.78158084257112', 'longitude': '-87.67047510159497', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed - Dup,2011-02-14T00:00:00,11-00026642,Abandoned Vehicle Complaint,NONE,Buick,Green,,,15,833 N RIDGEWAY AVE,60651,1151235.11402281,1905301.48987768,27,11,23,63,41.89642500002708,-87.71985886294362,"{'latitude': '41.89642500002708', 'longitude': '-87.71985886294362', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-06T00:00:00,11-00028543,Abandoned Vehicle Complaint,G290628,Chevrolet,Gray,,,7,6808 W MEDILL AVE,60707,1130613.4985968,1914763.99091114,36,25,18,,41.92248833134046,-87.79562699735638,"{'latitude': '41.92248833134046', 'longitude': '-87.79562699735638', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-06T00:00:00,11-00029890,Abandoned Vehicle Complaint,K793877,Oldsmobile,Red,,,7,1831 N NATCHEZ AVE,60707,1132572.40261028,1911469.93253014,36,25,25,,41.91367804579485,-87.7882594188481,"{'latitude': '41.91367804579485', 'longitude': '-87.7882594188481', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-06T00:00:00,11-00029908,Abandoned Vehicle Complaint,J571813,Kia Motors Corp,Black,,,7,5203 N CHRISTIANA AVE,60625,1153109.61582136,1934369.12927841,39,17,13,,41.97585313989426,-87.7121857981393,"{'latitude': '41.97585313989426', 'longitude': '-87.7121857981393', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00025998,Abandoned Vehicle Complaint,NO LPTS,Nissan,Maroon,,,30,3406 W LE MOYNE ST,60651,1153379.61358111,1909759.27220573,26,14,23,,41.90833350943488,-87.71220246664086,"{'latitude': '41.90833350943488', 'longitude': '-87.71220246664086', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00026709,Abandoned Vehicle Complaint,H-931558,Dodge,Blue,,,30,5640 W HURON ST,60644,1138521.8435236,1904075.88567802,29,15,25,,41.89301832375859,-87.7669298076224,"{'latitude': '41.89301832375859', 'longitude': '-87.7669298076224', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00026777,Abandoned Vehicle Complaint,8699778,Buick,Maroon,,,20,4311 W 21ST ST,60623,1147967.55730024,1889739.39141215,24,10,29,,41.853279581581056,-87.73262095511025,"{'latitude': '41.853279581581056', 'longitude': '-87.73262095511025', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00027436,Abandoned Vehicle Complaint,G416679,Oldsmobile,Purple,,,7,1236 W RACE AVE,60642,1167907.64068812,1903886.6692713,27,13,24,,41.89191602821788,-87.65885227795503,"{'latitude': '41.89191602821788', 'longitude': '-87.65885227795503', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00027477,Abandoned Vehicle Complaint,AW2276,Oldsmobile,White,,,,2451 W BIRCHWOOD AVE,60645,1158604.27003164,1949688.29003328,50,24,2,,42.01756489617027,-87.69222258787482,"{'latitude': '42.01756489617027', 'longitude': '-87.69222258787482', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00027926,Abandoned Vehicle Complaint,HAS NO PLATES OR STICKERS,Chrysler,Gray,,,,640 N ALBANY AVE,60612,1155597.09682315,1904104.07439809,27,13,23,,41.89314560198011,-87.70416656474477,"{'latitude': '41.89314560198011', 'longitude': '-87.70416656474477', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00028009,Abandoned Vehicle Complaint,304 9072            (HEAVY DAMAGE FROM AN ACCIDENT),Dodge,White,,,,5959 W 61ST ST,60638,1137646.92436859,1863488.04040219,13,8,64,,41.78142423840595,-87.77157141955387,"{'latitude': '41.78142423840595', 'longitude': '-87.77157141955387', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00028114,Abandoned Vehicle Complaint,N/P,Chevrolet,Blue,,,21,428 N HARDING AVE,60624,1149980.72749223,1902627.17391966,27,11,23,,41.888956593896246,-87.72482436918823,"{'latitude': '41.888956593896246', 'longitude': '-87.72482436918823', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00028214,Abandoned Vehicle Complaint,K549054,Chevrolet,Red,,,10,5934 S KARLOV AVE,60629,1150051.48841987,1864934.52893162,13,8,65,,41.78485471848621,-87.72552711221056,"{'latitude': '41.78485471848621', 'longitude': '-87.72552711221056', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00028421,Abandoned Vehicle Complaint,AMXV145,Acura,Silver,,,60,2157 N DAMEN AVE,60647,1162670.38158116,1914465.06002004,32,14,22,33,41.92130255901957,-87.67760256334529,"{'latitude': '41.92130255901957', 'longitude': '-87.67760256334529', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00029245,Abandoned Vehicle Complaint,232M942,Ford,Green,,,36,1905 S KILDARE AVE,60623,1148008.76166582,1890274.2575043,24,10,29,,41.854746343679984,-87.73202532567107,"{'latitude': '41.854746343679984', 'longitude': '-87.73202532567107', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00029529,Abandoned Vehicle Complaint,X311027,Chevrolet,Black,,,,2910 S LOOMIS ST,60608,1168406.51889378,1885585.18909534,11,9,60,,41.8413924243771,-87.65750560115461,"{'latitude': '41.8413924243771', 'longitude': '-87.65750560115461', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00029701,Abandoned Vehicle Complaint,K486210,Ford,Yellow,,,30,2452 W ALBION AVE,60645,1158688.70031467,1943731.78701318,50,24,2,,42.00143933394255,-87.69210607332305,"{'latitude': '42.00143933394255', 'longitude': '-87.69210607332305', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00030127,Abandoned Vehicle Complaint,000000000,Chrysler,Black,,,30,3556 N HERMITAGE AVE,60657,1164032.86350572,1923658.45942053,32,19,6,27,41.94679337046578,-87.67265991335093,"{'latitude': '41.94679337046578', 'longitude': '-87.67265991335093', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00030786,Abandoned Vehicle Complaint,NONE,(Unlisted Make),Gray,,,21,2140 N WINCHESTER AVE,60614,1163017.82608705,1914149.64012585,32,14,22,33,41.92067017881982,-87.67665161931296,"{'latitude': '41.92067017881982', 'longitude': '-87.67665161931296', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031076,Abandoned Vehicle Complaint,K449984,Ford,Brown,,,11,3304 S SEELEY AVE,60608,1163220.37010101,1882758.67739409,11,9,59,,41.83379863994875,-87.67674979211465,"{'latitude': '41.83379863994875', 'longitude': '-87.67674979211465', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031181,Abandoned Vehicle Complaint,K56 3224,Oldsmobile,Red,,,365,1568 W MONTANA ST,60614,1165462.62328675,1916352.48007931,32,19,7,,41.92616796269124,-87.66805944257466,"{'latitude': '41.92616796269124', 'longitude': '-87.66805944257466', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031438,Abandoned Vehicle Complaint,A152098,Honda,Black,,,14,2231 N KEDZIE BLVD,60647,1154666.69240067,1914823.14217859,26,14,22,,41.922069117382414,-87.70698658392259,"{'latitude': '41.922069117382414', 'longitude': '-87.70698658392259', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-11T00:00:00,11-00031526,Abandoned Vehicle Complaint,?,Ford,Silver,,,11,6110 S MASON AVE,60638,1137783.62436859,1863424.94040219,13,8,64,,41.78117713113732,-87.77054568854085,"{'latitude': '41.78117713113732', 'longitude': '-87.77054568854085', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00026506,Abandoned Vehicle Complaint,NONE,Ford,Black,,,15,4355 S FAIRFIELD AVE,60632,1158758.80552957,1875666.04460539,12,9,58,,41.81396326415538,-87.69300806833022,"{'latitude': '41.81396326415538', 'longitude': '-87.69300806833022', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00026591,Abandoned Vehicle Complaint,K385912,Chevrolet,Beige,,,10,8527 S MARQUETTE AVE,60617,1195641.06262672,1848954.73611202,7,4,46,,41.740101117087555,-87.55861608623809,"{'latitude': '41.740101117087555', 'longitude': '-87.55861608623809', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00028517,Abandoned Vehicle Complaint,9721278,Nissan,Black,,,7,2709 N RUTHERFORD AVE,60707,1130957.57349788,1917266.8765994,36,25,18,,41.92939597075639,-87.79405102694518,"{'latitude': '41.92939597075639', 'longitude': '-87.79405102694518', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00028578,Abandoned Vehicle Complaint,905XEA,Pontiac,Black,,,60,8000 S CALIFORNIA AVE,60652,1159101.02421596,1851461.74688466,18,8,70,,41.74803965214603,-87.69272198819792,"{'latitude': '41.74803965214603', 'longitude': '-87.69272198819792', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00030586,Abandoned Vehicle Complaint,A88 6925,Pontiac,White,,,,5659 S MASSASOIT AVE,60638,1139005.72019602,1866481.88672513,23,8,56,,41.789092698172034,-87.76568085859967,"{'latitude': '41.789092698172034', 'longitude': '-87.76568085859967', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00030670,Abandoned Vehicle Complaint,L434327,Buick,Brown,,,20,304 W 91ST ST,60620,1175907.97987927,1844597.77272795,21,6,49,,41.72904575253747,-87.63128944300695,"{'latitude': '41.72904575253747', 'longitude': '-87.63128944300695', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-12T00:00:00,11-00031529,Abandoned Vehicle Complaint,G390360,Pontiac,White,,,,2843 S TROY ST,60623,1155825.74918603,1884953.30787885,12,10,30,,41.83961937382995,-87.70352022059384,"{'latitude': '41.83961937382995', 'longitude': '-87.70352022059384', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-13T00:00:00,11-00025811,Abandoned Vehicle Complaint,64773W,General Motors Corp.,White,,,14,2853 W 55TH ST,60632,1158207.52981031,1868046.87577581,16,8,63,,41.79354466393746,-87.69592196003588,"{'latitude': '41.79354466393746', 'longitude': '-87.69592196003588', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-13T00:00:00,11-00030920,Abandoned Vehicle Complaint,G894141,General Motors Corp.,Black,,,7,9964 S EXCHANGE AVE,60617,1197482.63377733,1839381.75260248,10,4,51,,41.71353998670652,-87.5524770883797,"{'latitude': '41.71353998670652', 'longitude': '-87.5524770883797', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-13T00:00:00,11-00031132,Abandoned Vehicle Complaint,FGT 531,Ford,Red,,,90,10725 S BUFFALO AVE,60617,1199865.7854901,1834439.54820132,10,4,52,,41.700183399661704,-87.54363424413214,"{'latitude': '41.700183399661704', 'longitude': '-87.54363424413214', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-13T00:00:00,11-00031706,Abandoned Vehicle Complaint,NO PLATES,Cadillac,Black,,,180,11357 S EWING AVE,60617,1202224.58428406,1830266.48022418,10,4,52,,41.68835921425679,-87.53513551901955,"{'latitude': '41.68835921425679', 'longitude': '-87.53513551901955', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-14T00:00:00,11-00026171,Abandoned Vehicle Complaint,K123566,Mercedes,Black,Place 7 Day Sticker,Follow on Activity was created,80,5848 N MASON AVE,60646,1135588.08818404,1938467.80448499,45,16,11,,41.98798724219893,-87.77680314976114,"{'latitude': '41.98798724219893', 'longitude': '-87.77680314976114', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-14T00:00:00,11-00028412,Abandoned Vehicle Complaint,3938143,Chevrolet,Blue,Place 7 Day Sticker,Follow on Activity was created,7,4029 W 49TH ST,60632,1150212.22927021,1871826.62462782,14,8,57,39,41.80408452536479,-87.72463728670822,"{'latitude': '41.80408452536479', 'longitude': '-87.72463728670822', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-14T00:00:00,11-00028488,Abandoned Vehicle Complaint,IL 201 7940,Oldsmobile,Gray,Place 7 Day Sticker,Follow on Activity was created,,3604 W GRACE ST,60618,1151668.66968006,1925024.2266881,35,17,16,,41.95025477548613,-87.71794521431376,"{'latitude': '41.95025477548613', 'longitude': '-87.71794521431376', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-14T00:00:00,11-00030057,Abandoned Vehicle Complaint,K441029,Dodge,Green,Place 7 Day Sticker,Follow on Activity was created,,5115 S STATE ST,60609,1177142.75443359,1871023.98607877,3,2,40,52,41.80144303473706,-87.62573161556595,"{'latitude': '41.80144303473706', 'longitude': '-87.62573161556595', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-14T00:00:00,11-00030560,Abandoned Vehicle Complaint,H828148,Dodge,Blue,Place 7 Day Sticker,Follow on Activity was created,120,3752 W ALTGELD ST,60647,1150855.41476922,1916353.64362406,35,25,22,,41.92646902892219,-87.72163958344584,"{'latitude': '41.92646902892219', 'longitude': '-87.72163958344584', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-14T00:00:00,11-00030805,Abandoned Vehicle Complaint,4567152,Honda,Gray,Place 7 Day Sticker,Follow on Activity was created,30,1942 N MOZART ST,60647,1157113.25940769,1912778.88397367,35,14,22,,41.91693580912075,-87.69836103108817,"{'latitude': '41.91693580912075', 'longitude': '-87.69836103108817', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-18T00:00:00,11-00026112,Abandoned Vehicle Complaint,H883646,Chrysler,Bronze,Place 7 Day Sticker,Follow on Activity was created,60,1730 N NASHVILLE AVE,60707,1132148.1083763,1910790.26977327,36,25,25,,41.91183266978509,-87.79012908646823,"{'latitude': '41.91183266978509', 'longitude': '-87.79012908646823', 'needs_recoding': False}"
2011-01-06T00:00:00,Completed,2011-01-18T00:00:00,11-00026750,Abandoned Vehicle Complaint,K557850,General Motors Corp.,White,Place 7 Day Sticker,Follow on Activity was created,60,2955 N NEWLAND AVE,60634,1129573.29001244,1918944.59002766,36,25,18,,41.93430576036299,-87.79910839858204,"{'latitude': '41.93430576036299', 'longitude': '-87.79910839858204', 'needs_recoding': False}"
